pokemon_key,pokemon_id,pokemon_name,form_name,type_1,type_2,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
timburr,532,timburr,timburr,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/timburr,532,2026-08-03 08:26:36.523413+00,0.2.0
gurdurr,533,gurdurr,gurdurr,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gurdurr,533,2026-08-03 08:26:36.523413+00,0.2.0
conkeldurr,534,conkeldurr,conkeldurr,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/conkeldurr,534,2026-08-03 08:26:36.523413+00,0.2.0
tympole,535,tympole,tympole,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tympole,535,2026-08-03 08:26:36.523413+00,0.2.0
palpitoad,536,palpitoad,palpitoad,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/palpitoad,536,2026-08-03 08:26:36.523413+00,0.2.0
seismitoad,537,seismitoad,seismitoad,water,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/seismitoad,537,2026-08-03 08:26:36.523413+00,0.2.0
throh,538,throh,throh,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/throh,538,2026-08-03 08:26:36.523413+00,0.2.0
sawk,539,sawk,sawk,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawk,539,2026-08-03 08:26:36.523413+00,0.2.0
sewaddle,540,sewaddle,sewaddle,bug,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/sewaddle,540,2026-08-03 08:26:36.523413+00,0.2.0
swadloon,541,swadloon,swadloon,bug,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/swadloon,541,2026-08-03 08:26:36.523413+00,0.2.0
leavanny,542,leavanny,leavanny,bug,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/leavanny,542,2026-08-03 08:26:36.523413+00,0.2.0
venipede,543,venipede,venipede,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/venipede,543,2026-08-03 08:26:36.523413+00,0.2.0
whirlipede,544,whirlipede,whirlipede,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/whirlipede,544,2026-08-03 08:26:36.523413+00,0.2.0
scolipede,545,scolipede,scolipede,bug,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede,545,2026-08-03 08:26:36.523413+00,0.2.0
cottonee,546,cottonee,cottonee,grass,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/cottonee,546,2026-08-03 08:26:36.523413+00,0.2.0
whimsicott,547,whimsicott,whimsicott,grass,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/whimsicott,547,2026-08-03 08:26:36.523413+00,0.2.0
petilil,548,petilil,petilil,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/petilil,548,2026-08-03 08:26:36.523413+00,0.2.0
lilligant,549,lilligant,lilligant,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant,549,2026-08-03 08:26:36.523413+00,0.2.0
basculin-red-striped,550,basculin,basculin-red-striped,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-red-striped,550,2026-08-03 08:26:36.523413+00,0.2.0
sandile,551,sandile,sandile,ground,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandile,551,2026-08-03 08:26:36.523413+00,0.2.0
krokorok,552,krokorok,krokorok,ground,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/krokorok,552,2026-08-03 08:26:36.523413+00,0.2.0
krookodile,553,krookodile,krookodile,ground,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/krookodile,553,2026-08-03 08:26:36.523413+00,0.2.0
darumaka,554,darumaka,darumaka,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka,554,2026-08-03 08:26:36.523413+00,0.2.0
darmanitan-standard,555,darmanitan,darmanitan-standard,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-standard,555,2026-08-03 08:26:36.523413+00,0.2.0
maractus,556,maractus,maractus,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/maractus,556,2026-08-03 08:26:36.523413+00,0.2.0
dwebble,557,dwebble,dwebble,bug,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/dwebble,557,2026-08-03 08:26:36.523413+00,0.2.0
crustle,558,crustle,crustle,bug,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/crustle,558,2026-08-03 08:26:36.523413+00,0.2.0
scraggy,559,scraggy,scraggy,dark,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/scraggy,559,2026-08-03 08:26:36.523413+00,0.2.0
scrafty,560,scrafty,scrafty,dark,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty,560,2026-08-03 08:26:36.523413+00,0.2.0
sigilyph,561,sigilyph,sigilyph,psychic,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/sigilyph,561,2026-08-03 08:26:36.523413+00,0.2.0
yamask,562,yamask,yamask,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask,562,2026-08-03 08:26:36.523413+00,0.2.0
cofagrigus,563,cofagrigus,cofagrigus,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cofagrigus,563,2026-08-03 08:26:36.523413+00,0.2.0
tirtouga,564,tirtouga,tirtouga,water,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/tirtouga,564,2026-08-03 08:26:36.523413+00,0.2.0
carracosta,565,carracosta,carracosta,water,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/carracosta,565,2026-08-03 08:26:36.523413+00,0.2.0
archen,566,archen,archen,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/archen,566,2026-08-03 08:26:36.523413+00,0.2.0
archeops,567,archeops,archeops,rock,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/archeops,567,2026-08-03 08:26:36.523413+00,0.2.0
trubbish,568,trubbish,trubbish,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/trubbish,568,2026-08-03 08:26:36.523413+00,0.2.0
garbodor,569,garbodor,garbodor,poison,,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor,569,2026-08-03 08:26:36.523413+00,0.2.0
zorua,570,zorua,zorua,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua,570,2026-08-03 08:26:36.523413+00,0.2.0
zoroark,571,zoroark,zoroark,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark,571,2026-08-03 08:26:36.523413+00,0.2.0
minccino,572,minccino,minccino,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/minccino,572,2026-08-03 08:26:36.523413+00,0.2.0
cinccino,573,cinccino,cinccino,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinccino,573,2026-08-03 08:26:36.523413+00,0.2.0
gothita,574,gothita,gothita,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothita,574,2026-08-03 08:26:36.523413+00,0.2.0
gothorita,575,gothorita,gothorita,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothorita,575,2026-08-03 08:26:36.523413+00,0.2.0
gothitelle,576,gothitelle,gothitelle,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothitelle,576,2026-08-03 08:26:36.523413+00,0.2.0
solosis,577,solosis,solosis,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/solosis,577,2026-08-03 08:26:36.523413+00,0.2.0
duosion,578,duosion,duosion,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/duosion,578,2026-08-03 08:26:36.523413+00,0.2.0
reuniclus,579,reuniclus,reuniclus,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/reuniclus,579,2026-08-03 08:26:36.523413+00,0.2.0
ducklett,580,ducklett,ducklett,water,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/ducklett,580,2026-08-03 08:26:36.523413+00,0.2.0
swanna,581,swanna,swanna,water,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/swanna,581,2026-08-03 08:26:36.523413+00,0.2.0
vanillite,582,vanillite,vanillite,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillite,582,2026-08-03 08:26:36.523413+00,0.2.0
vanillish,583,vanillish,vanillish,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillish,583,2026-08-03 08:26:36.523413+00,0.2.0
vanilluxe,584,vanilluxe,vanilluxe,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanilluxe,584,2026-08-03 08:26:36.523413+00,0.2.0
deerling,585,deerling,deerling,normal,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/deerling,585,2026-08-03 08:26:36.523413+00,0.2.0
sawsbuck,586,sawsbuck,sawsbuck,normal,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawsbuck,586,2026-08-03 08:26:36.523413+00,0.2.0
emolga,587,emolga,emolga,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/emolga,587,2026-08-03 08:26:36.523413+00,0.2.0
karrablast,588,karrablast,karrablast,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/karrablast,588,2026-08-03 08:26:36.523413+00,0.2.0
escavalier,589,escavalier,escavalier,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/escavalier,589,2026-08-03 08:26:36.523413+00,0.2.0
foongus,590,foongus,foongus,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/foongus,590,2026-08-03 08:26:36.523413+00,0.2.0
amoonguss,591,amoonguss,amoonguss,grass,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/amoonguss,591,2026-08-03 08:26:36.523413+00,0.2.0
frillish-male,592,frillish,frillish-male,water,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/frillish-male,592,2026-08-03 08:26:36.523413+00,0.2.0
jellicent-male,593,jellicent,jellicent-male,water,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/jellicent-male,593,2026-08-03 08:26:36.523413+00,0.2.0
alomomola,594,alomomola,alomomola,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/alomomola,594,2026-08-03 08:26:36.523413+00,0.2.0
joltik,595,joltik,joltik,bug,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/joltik,595,2026-08-03 08:26:36.523413+00,0.2.0
galvantula,596,galvantula,galvantula,bug,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/galvantula,596,2026-08-03 08:26:36.523413+00,0.2.0
ferroseed,597,ferroseed,ferroseed,grass,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferroseed,597,2026-08-03 08:26:36.523413+00,0.2.0
ferrothorn,598,ferrothorn,ferrothorn,grass,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferrothorn,598,2026-08-03 08:26:36.523413+00,0.2.0
klink,599,klink,klink,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/klink,599,2026-08-03 08:26:36.523413+00,0.2.0
klang,600,klang,klang,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/klang,600,2026-08-03 08:26:36.523413+00,0.2.0
klinklang,601,klinklang,klinklang,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/klinklang,601,2026-08-03 08:26:36.523413+00,0.2.0
tynamo,602,tynamo,tynamo,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tynamo,602,2026-08-03 08:26:36.523413+00,0.2.0
eelektrik,603,eelektrik,eelektrik,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektrik,603,2026-08-03 08:26:36.523413+00,0.2.0
eelektross,604,eelektross,eelektross,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross,604,2026-08-03 08:26:36.523413+00,0.2.0
elgyem,605,elgyem,elgyem,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/elgyem,605,2026-08-03 08:26:36.523413+00,0.2.0
beheeyem,606,beheeyem,beheeyem,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/beheeyem,606,2026-08-03 08:26:36.523413+00,0.2.0
litwick,607,litwick,litwick,ghost,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/litwick,607,2026-08-03 08:26:36.523413+00,0.2.0
lampent,608,lampent,lampent,ghost,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/lampent,608,2026-08-03 08:26:36.523413+00,0.2.0
chandelure,609,chandelure,chandelure,ghost,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure,609,2026-08-03 08:26:36.523413+00,0.2.0
axew,610,axew,axew,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/axew,610,2026-08-03 08:26:36.523413+00,0.2.0
fraxure,611,fraxure,fraxure,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/fraxure,611,2026-08-03 08:26:36.523413+00,0.2.0
haxorus,612,haxorus,haxorus,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/haxorus,612,2026-08-03 08:26:36.523413+00,0.2.0
cubchoo,613,cubchoo,cubchoo,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cubchoo,613,2026-08-03 08:26:36.523413+00,0.2.0
beartic,614,beartic,beartic,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/beartic,614,2026-08-03 08:26:36.523413+00,0.2.0
cryogonal,615,cryogonal,cryogonal,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cryogonal,615,2026-08-03 08:26:36.523413+00,0.2.0
shelmet,616,shelmet,shelmet,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/shelmet,616,2026-08-03 08:26:36.523413+00,0.2.0
accelgor,617,accelgor,accelgor,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/accelgor,617,2026-08-03 08:26:36.523413+00,0.2.0
stunfisk,618,stunfisk,stunfisk,ground,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk,618,2026-08-03 08:26:36.523413+00,0.2.0
mienfoo,619,mienfoo,mienfoo,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienfoo,619,2026-08-03 08:26:36.523413+00,0.2.0
mienshao,620,mienshao,mienshao,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienshao,620,2026-08-03 08:26:36.523413+00,0.2.0
druddigon,621,druddigon,druddigon,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/druddigon,621,2026-08-03 08:26:36.523413+00,0.2.0
golett,622,golett,golett,ground,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/golett,622,2026-08-03 08:26:36.523413+00,0.2.0
golurk,623,golurk,golurk,ground,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/golurk,623,2026-08-03 08:26:36.523413+00,0.2.0
pawniard,624,pawniard,pawniard,dark,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawniard,624,2026-08-03 08:26:36.523413+00,0.2.0
bisharp,625,bisharp,bisharp,dark,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/bisharp,625,2026-08-03 08:26:36.523413+00,0.2.0
bouffalant,626,bouffalant,bouffalant,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/bouffalant,626,2026-08-03 08:26:36.523413+00,0.2.0
rufflet,627,rufflet,rufflet,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/rufflet,627,2026-08-03 08:26:36.523413+00,0.2.0
braviary,628,braviary,braviary,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary,628,2026-08-03 08:26:36.523413+00,0.2.0
vullaby,629,vullaby,vullaby,dark,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/vullaby,629,2026-08-03 08:26:36.523413+00,0.2.0
mandibuzz,630,mandibuzz,mandibuzz,dark,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/mandibuzz,630,2026-08-03 08:26:36.523413+00,0.2.0
heatmor,631,heatmor,heatmor,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/heatmor,631,2026-08-03 08:26:36.523413+00,0.2.0
durant,632,durant,durant,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/durant,632,2026-08-03 08:26:36.523413+00,0.2.0
deino,633,deino,deino,dark,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/deino,633,2026-08-03 08:26:36.523413+00,0.2.0
zweilous,634,zweilous,zweilous,dark,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/zweilous,634,2026-08-03 08:26:36.523413+00,0.2.0
hydreigon,635,hydreigon,hydreigon,dark,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydreigon,635,2026-08-03 08:26:36.523413+00,0.2.0
larvesta,636,larvesta,larvesta,bug,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/larvesta,636,2026-08-03 08:26:36.523413+00,0.2.0
volcarona,637,volcarona,volcarona,bug,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/volcarona,637,2026-08-03 08:26:36.523413+00,0.2.0
cobalion,638,cobalion,cobalion,steel,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/cobalion,638,2026-08-03 08:26:36.523413+00,0.2.0
terrakion,639,terrakion,terrakion,rock,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/terrakion,639,2026-08-03 08:26:36.523413+00,0.2.0
virizion,640,virizion,virizion,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/virizion,640,2026-08-03 08:26:36.523413+00,0.2.0
tornadus-incarnate,641,tornadus,tornadus-incarnate,flying,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tornadus-incarnate,641,2026-08-03 08:26:36.523413+00,0.2.0
thundurus-incarnate,642,thundurus,thundurus-incarnate,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-incarnate,642,2026-08-03 08:26:36.523413+00,0.2.0
reshiram,643,reshiram,reshiram,dragon,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/reshiram,643,2026-08-03 08:26:36.523413+00,0.2.0
zekrom,644,zekrom,zekrom,dragon,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/zekrom,644,2026-08-03 08:26:36.523413+00,0.2.0
landorus-incarnate,645,landorus,landorus-incarnate,ground,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-incarnate,645,2026-08-03 08:26:36.523413+00,0.2.0
kyurem,646,kyurem,kyurem,dragon,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem,646,2026-08-03 08:26:36.523413+00,0.2.0
keldeo-ordinary,647,keldeo,keldeo-ordinary,water,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-ordinary,647,2026-08-03 08:26:36.523413+00,0.2.0
meloetta-aria,648,meloetta,meloetta-aria,normal,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/meloetta-aria,648,2026-08-03 08:26:36.523413+00,0.2.0
genesect,649,genesect,genesect,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/genesect,649,2026-08-03 08:26:36.523413+00,0.2.0
chespin,650,chespin,chespin,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/chespin,650,2026-08-03 08:26:36.523413+00,0.2.0
quilladin,651,quilladin,quilladin,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/quilladin,651,2026-08-03 08:26:36.523413+00,0.2.0
chesnaught,652,chesnaught,chesnaught,grass,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught,652,2026-08-03 08:26:36.523413+00,0.2.0
fennekin,653,fennekin,fennekin,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/fennekin,653,2026-08-03 08:26:36.523413+00,0.2.0
braixen,654,braixen,braixen,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/braixen,654,2026-08-03 08:26:36.523413+00,0.2.0
delphox,655,delphox,delphox,fire,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox,655,2026-08-03 08:26:36.523413+00,0.2.0
froakie,656,froakie,froakie,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/froakie,656,2026-08-03 08:26:36.523413+00,0.2.0
frogadier,657,frogadier,frogadier,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/frogadier,657,2026-08-03 08:26:36.523413+00,0.2.0
greninja,658,greninja,greninja,water,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja,658,2026-08-03 08:26:36.523413+00,0.2.0
bunnelby,659,bunnelby,bunnelby,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/bunnelby,659,2026-08-03 08:26:36.523413+00,0.2.0
diggersby,660,diggersby,diggersby,normal,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/diggersby,660,2026-08-03 08:26:36.523413+00,0.2.0
fletchling,661,fletchling,fletchling,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchling,661,2026-08-03 08:26:36.523413+00,0.2.0
fletchinder,662,fletchinder,fletchinder,fire,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchinder,662,2026-08-03 08:26:36.523413+00,0.2.0
talonflame,663,talonflame,talonflame,fire,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/talonflame,663,2026-08-03 08:26:36.523413+00,0.2.0
scatterbug,664,scatterbug,scatterbug,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/scatterbug,664,2026-08-03 08:26:36.523413+00,0.2.0
spewpa,665,spewpa,spewpa,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spewpa,665,2026-08-03 08:26:36.523413+00,0.2.0
vivillon,666,vivillon,vivillon,bug,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/vivillon,666,2026-08-03 08:26:36.523413+00,0.2.0
litleo,667,litleo,litleo,fire,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/litleo,667,2026-08-03 08:26:36.523413+00,0.2.0
pyroar-male,668,pyroar,pyroar-male,fire,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyroar-male,668,2026-08-03 08:26:36.523413+00,0.2.0
flabebe,669,flabebe,flabebe,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/flabebe,669,2026-08-03 08:26:36.523413+00,0.2.0
floette,670,floette,floette,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette,670,2026-08-03 08:26:36.523413+00,0.2.0
florges,671,florges,florges,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/florges,671,2026-08-03 08:26:36.523413+00,0.2.0
skiddo,672,skiddo,skiddo,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/skiddo,672,2026-08-03 08:26:36.523413+00,0.2.0
gogoat,673,gogoat,gogoat,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gogoat,673,2026-08-03 08:26:36.523413+00,0.2.0
pancham,674,pancham,pancham,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pancham,674,2026-08-03 08:26:36.523413+00,0.2.0
pangoro,675,pangoro,pangoro,fighting,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/pangoro,675,2026-08-03 08:26:36.523413+00,0.2.0
furfrou,676,furfrou,furfrou,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/furfrou,676,2026-08-03 08:26:36.523413+00,0.2.0
espurr,677,espurr,espurr,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/espurr,677,2026-08-03 08:26:36.523413+00,0.2.0
meowstic-male,678,meowstic,meowstic-male,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-male,678,2026-08-03 08:26:36.523413+00,0.2.0
honedge,679,honedge,honedge,steel,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/honedge,679,2026-08-03 08:26:36.523413+00,0.2.0
doublade,680,doublade,doublade,steel,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/doublade,680,2026-08-03 08:26:36.523413+00,0.2.0
aegislash-shield,681,aegislash,aegislash-shield,steel,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/aegislash-shield,681,2026-08-03 08:26:36.523413+00,0.2.0
spritzee,682,spritzee,spritzee,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spritzee,682,2026-08-03 08:26:36.523413+00,0.2.0
aromatisse,683,aromatisse,aromatisse,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/aromatisse,683,2026-08-03 08:26:36.523413+00,0.2.0
swirlix,684,swirlix,swirlix,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/swirlix,684,2026-08-03 08:26:36.523413+00,0.2.0
slurpuff,685,slurpuff,slurpuff,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/slurpuff,685,2026-08-03 08:26:36.523413+00,0.2.0
inkay,686,inkay,inkay,dark,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/inkay,686,2026-08-03 08:26:36.523413+00,0.2.0
malamar,687,malamar,malamar,dark,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/malamar,687,2026-08-03 08:26:36.523413+00,0.2.0
binacle,688,binacle,binacle,rock,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/binacle,688,2026-08-03 08:26:36.523413+00,0.2.0
barbaracle,689,barbaracle,barbaracle,rock,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/barbaracle,689,2026-08-03 08:26:36.523413+00,0.2.0
skrelp,690,skrelp,skrelp,poison,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/skrelp,690,2026-08-03 08:26:36.523413+00,0.2.0
dragalge,691,dragalge,dragalge,poison,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragalge,691,2026-08-03 08:26:36.523413+00,0.2.0
clauncher,692,clauncher,clauncher,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/clauncher,692,2026-08-03 08:26:36.523413+00,0.2.0
clawitzer,693,clawitzer,clawitzer,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/clawitzer,693,2026-08-03 08:26:36.523413+00,0.2.0
helioptile,694,helioptile,helioptile,electric,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/helioptile,694,2026-08-03 08:26:36.523413+00,0.2.0
heliolisk,695,heliolisk,heliolisk,electric,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/heliolisk,695,2026-08-03 08:26:36.523413+00,0.2.0
