team_list_member_id,team_list_id,pokemon_key,pokemon_id,slot_number,item_name,ability,nature,moves,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
6777:6,6777,charizard-mega-x,6,6,Charizardite X,Blaze,Adamant,Protect|Flare Blitz|Dragon Dance|Dragon Claw,Limitless VGC,https://limitlessvgc.com/teams/6777,436:6777:4950:6,2026-08-03 08:41:23.658111+00,0.2.0
6577:3,6577,froslass-mega,478,3,Froslassite,Snow Cloak,Modest,Blizzard|Aurora Veil|Shadow Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6577,435:6577:4196:3,2026-08-03 08:41:23.658111+00,0.2.0
6577:6,6577,scovillain-mega,952,6,Scovillainite,Moody,Bold,Overheat|Giga Drain|Rage Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6577,435:6577:4196:6,2026-08-03 08:41:23.658111+00,0.2.0
6779:4,6779,floette-mega,670,4,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6779,436:6779:4952:4,2026-08-03 08:41:23.658111+00,0.2.0
6780:5,6780,froslass-mega,478,5,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6780,436:6780:4953:5,2026-08-03 08:41:23.658111+00,0.2.0
6783:3,6783,lopunny-mega,428,3,Lopunnite,Limber,Jolly,Fake Out|Close Combat|Giga Impact|U-turn,Limitless VGC,https://limitlessvgc.com/teams/6783,436:6783:4955:3,2026-08-03 08:41:23.658111+00,0.2.0
6787:5,6787,froslass-mega,478,5,Froslassite,Cursed Body,Modest,Blizzard|Weather Ball|Protect|Shadow Ball,Limitless VGC,https://limitlessvgc.com/teams/6787,436:6787:1986:5,2026-08-03 08:41:23.658111+00,0.2.0
6790:2,6790,delphox-mega,655,2,Delphoxite,Blaze,Modest,Heat Wave|Psychic|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6790,436:6790:4807:2,2026-08-03 08:41:23.658111+00,0.2.0
6791:3,6791,froslass-mega,478,3,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6791,436:6791:3622:3,2026-08-03 08:41:23.658111+00,0.2.0
6792:1,6792,blastoise-mega,9,1,Blastoisinite,Rain Dish,Modest,Water Spout|Dark Pulse|Fake Out|Shell Smash,Limitless VGC,https://limitlessvgc.com/teams/6792,436:6792:4387:1,2026-08-03 08:41:23.658111+00,0.2.0
6793:6,6793,floette-mega,670,6,Floettite,Flower Veil,Timid,Dazzling Gleam|Draining Kiss|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6793,436:6793:2013:6,2026-08-03 08:41:23.658111+00,0.2.0
6799:3,6799,camerupt-mega,323,3,Cameruptite,Solid Rock,Quiet,Heat Wave|Earth Power|Ancient Power|Protect,Limitless VGC,https://limitlessvgc.com/teams/6799,436:6799:4959:3,2026-08-03 08:41:23.658111+00,0.2.0
6801:1,6801,floette-mega,670,1,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6801,436:6801:4247:1,2026-08-03 08:41:23.658111+00,0.2.0
6802:6,6802,scizor-mega,212,6,Scizorite,Technician,Adamant,Protect|Bullet Punch|Bug Bite|Swords Dance,Limitless VGC,https://limitlessvgc.com/teams/6802,436:6802:4960:6,2026-08-03 08:41:23.658111+00,0.2.0
6806:6,6806,aerodactyl-mega,142,6,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Protect|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6806,436:6806:4963:6,2026-08-03 08:41:23.658111+00,0.2.0
6578:5,6578,froslass-mega,478,5,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6578,435:6578:1648:5,2026-08-03 08:41:23.658111+00,0.2.0
6580:2,6580,floette-mega,670,2,Floettite,Flower Veil,Timid,Protect|Dazzling Gleam|Calm Mind|Draining Kiss,Limitless VGC,https://limitlessvgc.com/teams/6580,435:6580:2924:2,2026-08-03 08:41:23.658111+00,0.2.0
6581:6,6581,gengar-mega,94,6,Gengarite,Cursed Body,Timid,Shadow Ball|Disable|Perish Song|Protect,Limitless VGC,https://limitlessvgc.com/teams/6581,435:6581:16:6,2026-08-03 08:41:23.658111+00,0.2.0
6586:3,6586,floette-mega,670,3,Floettite,Flower Veil,Modest,Moonblast|Draining Kiss|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6586,435:6586:1503:3,2026-08-03 08:41:23.658111+00,0.2.0
6586:4,6586,aerodactyl-mega,142,4,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6586,435:6586:1503:4,2026-08-03 08:41:23.658111+00,0.2.0
6588:2,6588,floette-mega,670,2,Floettite,Flower Veil,Modest,Dazzling Gleam|Draining Kiss|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6588,435:6588:6:2,2026-08-03 08:41:23.658111+00,0.2.0
6589:4,6589,charizard-mega-y,6,4,Charizardite Y,Solar Power,Modest,Heat Wave|Solar Beam|Weather Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6589,435:6589:2436:4,2026-08-03 08:41:23.658111+00,0.2.0
6589:6,6589,floette-mega,670,6,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6589,435:6589:2436:6,2026-08-03 08:41:23.658111+00,0.2.0
6590:2,6590,charizard-mega-y,6,2,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6590,435:6590:4910:2,2026-08-03 08:41:23.658111+00,0.2.0
6592:3,6592,floette-mega,670,3,Floettite,Flower Veil,Timid,Dazzling Gleam|Moonblast|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6592,435:6592:1742:3,2026-08-03 08:41:23.658111+00,0.2.0
6592:6,6592,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Weather Ball|Heat Wave|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6592,435:6592:1742:6,2026-08-03 08:41:23.658111+00,0.2.0
6594:5,6594,scizor-mega,212,5,Scizorite,Technician,Adamant,Bullet Punch|Protect|Swords Dance|Close Combat,Limitless VGC,https://limitlessvgc.com/teams/6594,435:6594:2473:5,2026-08-03 08:41:23.658111+00,0.2.0
6597:5,6597,charizard-mega-y,6,5,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6597,435:6597:3554:5,2026-08-03 08:41:23.658111+00,0.2.0
6598:3,6598,skarmory-mega,227,3,Skarmorite,Sturdy,Adamant,Iron Head|Brave Bird|Rock Tomb|Protect,Limitless VGC,https://limitlessvgc.com/teams/6598,435:6598:2931:3,2026-08-03 08:41:23.658111+00,0.2.0
6598:4,6598,charizard-mega-y,6,4,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6598,435:6598:2931:4,2026-08-03 08:41:23.658111+00,0.2.0
6599:2,6599,floette-mega,670,2,Floettite,Flower Veil,Modest,Dazzling Gleam|Draining Kiss|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6599,435:6599:1154:2,2026-08-03 08:41:23.658111+00,0.2.0
6600:4,6600,aerodactyl-mega,142,4,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6600,435:6600:4547:4,2026-08-03 08:41:23.658111+00,0.2.0
6603:5,6603,scizor-mega,212,5,Scizorite,Technician,Adamant,Bug Bite|Bullet Punch|Swords Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6603,435:6603:4108:5,2026-08-03 08:41:23.658111+00,0.2.0
6605:6,6605,floette-mega,670,6,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6605,435:6605:2232:6,2026-08-03 08:41:23.658111+00,0.2.0
6610:2,6610,tyranitar-mega,248,2,Tyranitarite,Sand Stream,Adamant,Rock Slide|Knock Off|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6610,435:6610:2238:2,2026-08-03 08:41:23.658111+00,0.2.0
6611:5,6611,floette-mega,670,5,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6611,435:6611:4139:5,2026-08-03 08:41:23.658111+00,0.2.0
6613:5,6613,floette-mega,670,5,Floettite,Flower Veil,Modest,Calm Mind|Dazzling Gleam|Moonblast|Protect,Limitless VGC,https://limitlessvgc.com/teams/6613,435:6613:2255:5,2026-08-03 08:41:23.658111+00,0.2.0
6614:5,6614,floette-mega,670,5,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6614,435:6614:2758:5,2026-08-03 08:41:23.658111+00,0.2.0
6615:6,6615,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6615,435:6615:2455:6,2026-08-03 08:41:23.658111+00,0.2.0
6616:2,6616,froslass-mega,478,2,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6616,435:6616:3550:2,2026-08-03 08:41:23.658111+00,0.2.0
6620:6,6620,floette-mega,670,6,Floettite,Flower Veil,Modest,Dazzling Gleam|Calm Mind|Draining Kiss|Protect,Limitless VGC,https://limitlessvgc.com/teams/6620,435:6620:1652:6,2026-08-03 08:41:23.658111+00,0.2.0
6621:2,6621,kangaskhan-mega,115,2,Kangaskhanite,Scrappy,Adamant,Double-Edge|Fake Out|Low Kick|Sucker Punch,Limitless VGC,https://limitlessvgc.com/teams/6621,435:6621:4109:2,2026-08-03 08:41:23.658111+00,0.2.0
6622:1,6622,froslass-mega,478,1,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6622,435:6622:3460:1,2026-08-03 08:41:23.658111+00,0.2.0
6624:5,6624,glimmora-mega,970,5,Glimmoranite,Toxic Debris,Timid,Spiky Shield|Earth Power|Power Gem|Sludge Bomb,Limitless VGC,https://limitlessvgc.com/teams/6624,435:6624:3475:5,2026-08-03 08:41:23.658111+00,0.2.0
6628:1,6628,charizard-mega-y,6,1,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6628,435:6628:4917:1,2026-08-03 08:41:23.658111+00,0.2.0
6629:2,6629,delphox-mega,655,2,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6629,435:6629:4918:2,2026-08-03 08:41:23.658111+00,0.2.0
6635:5,6635,floette-mega,670,5,Floettite,Flower Veil,Modest,Protect|Dazzling Gleam|Draining Kiss|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6635,435:6635:4920:5,2026-08-03 08:41:23.658111+00,0.2.0
6636:5,6636,floette-mega,670,5,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6636,435:6636:3645:5,2026-08-03 08:41:23.658111+00,0.2.0
6638:3,6638,froslass-mega,478,3,Froslassite,Cursed Body,Timid,Protect|Blizzard|Shadow Ball|Weather Ball,Limitless VGC,https://limitlessvgc.com/teams/6638,435:6638:4921:3,2026-08-03 08:41:23.658111+00,0.2.0
6641:4,6641,charizard-mega-x,6,4,Charizardite X,Blaze,Adamant,Temper Flare|Dragon Claw|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6641,435:6641:4922:4,2026-08-03 08:41:23.658111+00,0.2.0
6642:2,6642,floette-mega,670,2,Floettite,Flower Veil,Modest,Protect|Moonblast|Dazzling Gleam|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6642,435:6642:1165:2,2026-08-03 08:41:23.658111+00,0.2.0
6645:6,6645,floette-mega,670,6,Floettite,Flower Veil,Timid,Dazzling Gleam|Draining Kiss|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6645,435:6645:1487:6,2026-08-03 08:41:23.658111+00,0.2.0
6650:2,6650,charizard-mega-y,6,2,Charizardite Y,Solar Power,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6650,435:6650:4198:2,2026-08-03 08:41:23.658111+00,0.2.0
6652:6,6652,venusaur-mega,3,6,Venusaurite,Chlorophyll,Modest,Giga Drain|Sludge Bomb|Earth Power|Protect,Limitless VGC,https://limitlessvgc.com/teams/6652,435:6652:4925:6,2026-08-03 08:41:23.658111+00,0.2.0
6653:1,6653,aerodactyl-mega,142,1,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6653,435:6653:3958:1,2026-08-03 08:41:23.658111+00,0.2.0
6654:3,6654,kangaskhan-mega,115,3,Kangaskhanite,Scrappy,Adamant,Double-Edge|Fake Out|Hammer Arm|Ice Punch,Limitless VGC,https://limitlessvgc.com/teams/6654,435:6654:4840:3,2026-08-03 08:41:23.658111+00,0.2.0
6656:6,6656,dragonite-mega,149,6,Dragoninite,Multiscale,Timid,Dragon Pulse|Heat Wave|Thunderbolt|Protect,Limitless VGC,https://limitlessvgc.com/teams/6656,435:6656:2623:6,2026-08-03 08:41:23.658111+00,0.2.0
6659:1,6659,venusaur-mega,3,1,Venusaurite,Chlorophyll,Modest,Sludge Bomb|Earth Power|Giga Drain|Protect,Limitless VGC,https://limitlessvgc.com/teams/6659,435:6659:4928:1,2026-08-03 08:41:23.658111+00,0.2.0
6660:2,6660,charizard-mega-y,6,2,Charizardite Y,Solar Power,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6660,435:6660:4929:2,2026-08-03 08:41:23.658111+00,0.2.0
6665:5,6665,skarmory-mega,227,5,Skarmorite,Sturdy,Adamant,Brave Bird|Rock Tomb|Iron Head|Protect,Limitless VGC,https://limitlessvgc.com/teams/6665,435:6665:3499:5,2026-08-03 08:41:23.658111+00,0.2.0
6669:6,6669,tyranitar-mega,248,6,Tyranitarite,Sand Stream,Adamant,Rock Slide|Knock Off|Ice Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6669,435:6669:4500:6,2026-08-03 08:41:23.658111+00,0.2.0
6670:6,6670,crabominable-mega,740,6,Crabominite,Hyper Cutter,Brave,Protect|Close Combat|Ice Hammer|Mach Punch,Limitless VGC,https://limitlessvgc.com/teams/6670,435:6670:2781:6,2026-08-03 08:41:23.658111+00,0.2.0
6671:5,6671,skarmory-mega,227,5,Skarmorite,Weak Armor,Jolly,Brave Bird|Iron Head|Rock Tomb|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6671,435:6671:2469:5,2026-08-03 08:41:23.658111+00,0.2.0
6672:5,6672,charizard-mega-y,6,5,Charizardite Y,Solar Power,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6672,435:6672:4932:5,2026-08-03 08:41:23.658111+00,0.2.0
6673:3,6673,charizard-mega-x,6,3,Charizardite X,Blaze,Adamant,Flare Blitz|Dragon Claw|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6673,435:6673:2865:3,2026-08-03 08:41:23.658111+00,0.2.0
6677:5,6677,charizard-mega-y,6,5,Charizardite Y,Blaze,Modest,Protect|Heat Wave|Weather Ball|Solar Beam,Limitless VGC,https://limitlessvgc.com/teams/6677,435:6677:3538:5,2026-08-03 08:41:23.658111+00,0.2.0
6678:2,6678,crabominable-mega,740,2,Crabominite,Hyper Cutter,Brave,Ice Hammer|Close Combat|Mach Punch|Protect,Limitless VGC,https://limitlessvgc.com/teams/6678,435:6678:3174:2,2026-08-03 08:41:23.658111+00,0.2.0
6680:5,6680,lucario-mega,448,5,Lucarionite,Inner Focus,Timid,Aura Sphere|Flash Cannon|Vacuum Wave|Detect,Limitless VGC,https://limitlessvgc.com/teams/6680,435:6680:4935:5,2026-08-03 08:41:23.658111+00,0.2.0
6682:1,6682,floette-mega,670,1,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6682,435:6682:3456:1,2026-08-03 08:41:23.658111+00,0.2.0
6684:1,6684,delphox-mega,655,1,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6684,435:6684:3468:1,2026-08-03 08:41:23.658111+00,0.2.0
6689:6,6689,skarmory-mega,227,6,Skarmorite,Sturdy,Adamant,Protect|Rock Tomb|Iron Head|Brave Bird,Limitless VGC,https://limitlessvgc.com/teams/6689,435:6689:2898:6,2026-08-03 08:41:23.658111+00,0.2.0
6690:3,6690,heracross-mega,214,3,Heracronite,Moxie,Adamant,Rock Blast|Bullet Seed|Close Combat|Detect,Limitless VGC,https://limitlessvgc.com/teams/6690,435:6690:3054:3,2026-08-03 08:41:23.658111+00,0.2.0
6692:4,6692,blastoise-mega,9,4,Blastoisinite,Rain Dish,Quiet,Water Spout|Dark Pulse|Aura Sphere|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6692,435:6692:4719:4,2026-08-03 08:41:23.658111+00,0.2.0
6450:4,6450,steelix-mega,208,4,Steelixite,Sturdy,Brave,Protect|Heavy Slam|High Horsepower|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6450,434:6450:25:4,2026-08-03 08:41:23.658111+00,0.2.0
6450:6,6450,tyranitar-mega,248,6,Tyranitarite,Sand Stream,Jolly,Protect|Rock Slide|Knock Off|Dragon Dance,Limitless VGC,https://limitlessvgc.com/teams/6450,434:6450:25:6,2026-08-03 08:41:23.658111+00,0.2.0
6451:4,6451,froslass-mega,478,4,Froslassite,Cursed Body,Timid,Blizzard|Protect|Shadow Ball|Weather Ball,Limitless VGC,https://limitlessvgc.com/teams/6451,434:6451:1260:4,2026-08-03 08:41:23.658111+00,0.2.0
6457:6,6457,gyarados-mega,130,6,Gyaradosite,Intimidate,Adamant,Waterfall|Lash Out|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6457,434:6457:1675:6,2026-08-03 08:41:23.658111+00,0.2.0
6460:2,6460,froslass-mega,478,2,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6460,434:6460:161:2,2026-08-03 08:41:23.658111+00,0.2.0
6463:2,6463,charizard-mega-x,6,2,Charizardite X,Blaze,Adamant,Flare Blitz|Dragon Claw|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6463,434:6463:2379:2,2026-08-03 08:41:23.658111+00,0.2.0
6465:2,6465,charizard-mega-y,6,2,Charizardite Y,Solar Power,Modest,Protect|Heat Wave|Solar Beam|Weather Ball,Limitless VGC,https://limitlessvgc.com/teams/6465,434:6465:1136:2,2026-08-03 08:41:23.658111+00,0.2.0
6466:3,6466,aerodactyl-mega,142,3,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6466,434:6466:4073:3,2026-08-03 08:41:23.658111+00,0.2.0
6467:5,6467,blastoise-mega,9,5,Blastoisinite,Rain Dish,Modest,Water Spout|Dark Pulse|Shell Smash|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6467,434:6467:1576:5,2026-08-03 08:41:23.658111+00,0.2.0
6468:5,6468,delphox-mega,655,5,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Substitute|Protect,Limitless VGC,https://limitlessvgc.com/teams/6468,434:6468:195:5,2026-08-03 08:41:23.658111+00,0.2.0
6469:1,6469,floette-mega,670,1,Floettite,Flower Veil,Modest,Moonblast|Calm Mind|Dazzling Gleam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6469,434:6469:1563:1,2026-08-03 08:41:23.658111+00,0.2.0
6471:1,6471,charizard-mega-y,6,1,Charizardite Y,Blaze,Modest,Weather Ball|Solar Beam|Protect|Heat Wave,Limitless VGC,https://limitlessvgc.com/teams/6471,434:6471:3688:1,2026-08-03 08:41:23.658111+00,0.2.0
6472:4,6472,delphox-mega,655,4,Delphoxite,Blaze,Timid,Heat Wave|Psychic|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6472,434:6472:2212:4,2026-08-03 08:41:23.658111+00,0.2.0
6473:5,6473,floette-mega,670,5,Floettite,Flower Veil,Timid,Draining Kiss|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6473,434:6473:1084:5,2026-08-03 08:41:23.658111+00,0.2.0
6474:4,6474,charizard-mega-y,6,4,Charizardite Y,Solar Power,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6474,434:6474:1062:4,2026-08-03 08:41:23.658111+00,0.2.0
6476:2,6476,charizard-mega-y,6,2,Charizardite Y,Drought,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6476,434:6476:1810:2,2026-08-03 08:41:23.658111+00,0.2.0
6477:1,6477,aerodactyl-mega,142,1,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6477,434:6477:1560:1,2026-08-03 08:41:23.658111+00,0.2.0
6480:5,6480,dragonite-mega,149,5,Dragoninite,Multiscale,Timid,Dragon Pulse|Air Slash|Thunderbolt|Protect,Limitless VGC,https://limitlessvgc.com/teams/6480,434:6480:2942:5,2026-08-03 08:41:23.658111+00,0.2.0
6481:4,6481,charizard-mega-y,6,4,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6481,434:6481:1580:4,2026-08-03 08:41:23.658111+00,0.2.0
6487:5,6487,charizard-mega-y,6,5,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6487,434:6487:4741:5,2026-08-03 08:41:23.658111+00,0.2.0
6488:2,6488,charizard-mega-x,6,2,Charizardite X,Blaze,Adamant,Temper Flare|Breaking Swipe|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6488,434:6488:1403:2,2026-08-03 08:41:23.658111+00,0.2.0
6492:1,6492,froslass-mega,478,1,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6492,434:6492:2532:1,2026-08-03 08:41:23.658111+00,0.2.0
6493:6,6493,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Protect|Heat Wave|Solar Beam|Weather Ball,Limitless VGC,https://limitlessvgc.com/teams/6493,434:6493:1287:6,2026-08-03 08:41:23.658111+00,0.2.0
6582:3,6582,kingambit,983,3,Chople Berry,Defiant,Adamant,Sucker Punch|Kowtow Cleave|Low Kick|Iron Head,Limitless VGC,https://limitlessvgc.com/teams/6582,435:6582:1507:3,2026-08-03 08:41:23.658111+00,0.2.0
6582:4,6582,basculegion-male,902,4,Focus Sash,Adaptability,Adamant,Protect|Last Respects|Aqua Jet|Liquidation,Limitless VGC,https://limitlessvgc.com/teams/6582,435:6582:1507:4,2026-08-03 08:41:23.658111+00,0.2.0
6694:3,6694,sneasler,903,3,White Herb,Unburden,Jolly,Protect|Close Combat|Fake Out|Dire Claw,Limitless VGC,https://limitlessvgc.com/teams/6694,436:6694:1121:3,2026-08-03 08:41:23.658111+00,0.2.0
6694:4,6694,hydreigon,635,4,Choice Scarf,Levitate,Modest,Dark Pulse|Earth Power|Snarl|Draco Meteor,Limitless VGC,https://limitlessvgc.com/teams/6694,436:6694:1121:4,2026-08-03 08:41:23.658111+00,0.2.0
6694:6,6694,incineroar,727,6,Sitrus Berry,Intimidate,Impish,Fake Out|Parting Shot|Flare Blitz|Throat Chop,Limitless VGC,https://limitlessvgc.com/teams/6694,436:6694:1121:6,2026-08-03 08:41:23.658111+00,0.2.0
6695:3,6695,basculegion-male,902,3,Mystic Water,Adaptability,Adamant,Wave Crash|Aqua Jet|Last Respects|Protect,Limitless VGC,https://limitlessvgc.com/teams/6695,436:6695:272:3,2026-08-03 08:41:23.658111+00,0.2.0
6695:6,6695,garchomp,445,6,Roseli Berry,Rough Skin,Jolly,Earthquake|Dragon Claw|Rock Slide|Poison Jab,Limitless VGC,https://limitlessvgc.com/teams/6695,436:6695:272:6,2026-08-03 08:41:23.658111+00,0.2.0
6697:3,6697,sneasler,903,3,Focus Sash,Poison Touch,Jolly,Fake Out|Dire Claw|Throat Chop|Close Combat,Limitless VGC,https://limitlessvgc.com/teams/6697,436:6697:1234:3,2026-08-03 08:41:23.658111+00,0.2.0
6697:4,6697,milotic,350,4,Leftovers,Competitive,Bold,Hypnosis|Coil|Protect|Muddy Water,Limitless VGC,https://limitlessvgc.com/teams/6697,436:6697:1234:4,2026-08-03 08:41:23.658111+00,0.2.0
6697:6,6697,sinistcha,1013,6,Kasib Berry,Hospitality,Calm,Protect|Matcha Gotcha|Rage Powder|Life Dew,Limitless VGC,https://limitlessvgc.com/teams/6697,436:6697:1234:6,2026-08-03 08:41:23.658111+00,0.2.0
