pokemon_stat_canonical_key,pokemon_key,pokemon_id,hp,attack,defense,sp_attack,sp_defense,speed,stat_total,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
roggenrola,roggenrola,524,55,75,85,25,25,15,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/roggenrola,524,2026-08-03 08:26:36.523413+00,0.2.0
boldore,boldore,525,70,105,105,50,40,20,390,PokéAPI,https://pokeapi.co/api/v2/pokemon/boldore,525,2026-08-03 08:26:36.523413+00,0.2.0
gigalith,gigalith,526,85,135,130,60,80,25,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/gigalith,526,2026-08-03 08:26:36.523413+00,0.2.0
woobat,woobat,527,65,45,43,55,43,72,323,PokéAPI,https://pokeapi.co/api/v2/pokemon/woobat,527,2026-08-03 08:26:36.523413+00,0.2.0
swoobat,swoobat,528,67,57,55,77,55,114,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/swoobat,528,2026-08-03 08:26:36.523413+00,0.2.0
drilbur,drilbur,529,60,85,40,30,45,68,328,PokéAPI,https://pokeapi.co/api/v2/pokemon/drilbur,529,2026-08-03 08:26:36.523413+00,0.2.0
excadrill,excadrill,530,110,135,60,50,65,88,508,PokéAPI,https://pokeapi.co/api/v2/pokemon/excadrill,530,2026-08-03 08:26:36.523413+00,0.2.0
audino,audino,531,103,60,86,60,86,50,445,PokéAPI,https://pokeapi.co/api/v2/pokemon/audino,531,2026-08-03 08:26:36.523413+00,0.2.0
timburr,timburr,532,75,80,55,25,35,35,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/timburr,532,2026-08-03 08:26:36.523413+00,0.2.0
gurdurr,gurdurr,533,85,105,85,40,50,40,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/gurdurr,533,2026-08-03 08:26:36.523413+00,0.2.0
conkeldurr,conkeldurr,534,105,140,95,55,65,45,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/conkeldurr,534,2026-08-03 08:26:36.523413+00,0.2.0
tympole,tympole,535,50,50,40,50,40,64,294,PokéAPI,https://pokeapi.co/api/v2/pokemon/tympole,535,2026-08-03 08:26:36.523413+00,0.2.0
palpitoad,palpitoad,536,75,65,55,65,55,69,384,PokéAPI,https://pokeapi.co/api/v2/pokemon/palpitoad,536,2026-08-03 08:26:36.523413+00,0.2.0
seismitoad,seismitoad,537,105,95,75,85,75,74,509,PokéAPI,https://pokeapi.co/api/v2/pokemon/seismitoad,537,2026-08-03 08:26:36.523413+00,0.2.0
throh,throh,538,120,100,85,30,85,45,465,PokéAPI,https://pokeapi.co/api/v2/pokemon/throh,538,2026-08-03 08:26:36.523413+00,0.2.0
sawk,sawk,539,75,125,75,30,75,85,465,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawk,539,2026-08-03 08:26:36.523413+00,0.2.0
sewaddle,sewaddle,540,45,53,70,40,60,42,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/sewaddle,540,2026-08-03 08:26:36.523413+00,0.2.0
swadloon,swadloon,541,55,63,90,50,80,42,380,PokéAPI,https://pokeapi.co/api/v2/pokemon/swadloon,541,2026-08-03 08:26:36.523413+00,0.2.0
leavanny,leavanny,542,75,103,80,70,80,92,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/leavanny,542,2026-08-03 08:26:36.523413+00,0.2.0
venipede,venipede,543,30,45,59,30,39,57,260,PokéAPI,https://pokeapi.co/api/v2/pokemon/venipede,543,2026-08-03 08:26:36.523413+00,0.2.0
whirlipede,whirlipede,544,40,55,99,40,79,47,360,PokéAPI,https://pokeapi.co/api/v2/pokemon/whirlipede,544,2026-08-03 08:26:36.523413+00,0.2.0
scolipede,scolipede,545,60,100,89,55,69,112,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede,545,2026-08-03 08:26:36.523413+00,0.2.0
cottonee,cottonee,546,40,27,60,37,50,66,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/cottonee,546,2026-08-03 08:26:36.523413+00,0.2.0
whimsicott,whimsicott,547,60,67,85,77,75,116,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/whimsicott,547,2026-08-03 08:26:36.523413+00,0.2.0
petilil,petilil,548,45,35,50,70,50,30,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/petilil,548,2026-08-03 08:26:36.523413+00,0.2.0
lilligant,lilligant,549,70,60,75,110,75,90,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant,549,2026-08-03 08:26:36.523413+00,0.2.0
basculin-red-striped,basculin-red-striped,550,70,92,65,80,55,98,460,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-red-striped,550,2026-08-03 08:26:36.523413+00,0.2.0
sandile,sandile,551,50,72,35,35,35,65,292,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandile,551,2026-08-03 08:26:36.523413+00,0.2.0
krokorok,krokorok,552,60,82,45,45,45,74,351,PokéAPI,https://pokeapi.co/api/v2/pokemon/krokorok,552,2026-08-03 08:26:36.523413+00,0.2.0
krookodile,krookodile,553,95,117,80,65,70,92,519,PokéAPI,https://pokeapi.co/api/v2/pokemon/krookodile,553,2026-08-03 08:26:36.523413+00,0.2.0
darumaka,darumaka,554,70,90,45,15,45,50,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka,554,2026-08-03 08:26:36.523413+00,0.2.0
darmanitan-standard,darmanitan-standard,555,105,140,55,30,55,95,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-standard,555,2026-08-03 08:26:36.523413+00,0.2.0
maractus,maractus,556,75,86,67,106,67,60,461,PokéAPI,https://pokeapi.co/api/v2/pokemon/maractus,556,2026-08-03 08:26:36.523413+00,0.2.0
dwebble,dwebble,557,50,65,85,35,35,55,325,PokéAPI,https://pokeapi.co/api/v2/pokemon/dwebble,557,2026-08-03 08:26:36.523413+00,0.2.0
crustle,crustle,558,70,105,125,65,75,45,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/crustle,558,2026-08-03 08:26:36.523413+00,0.2.0
scraggy,scraggy,559,50,75,70,35,70,48,348,PokéAPI,https://pokeapi.co/api/v2/pokemon/scraggy,559,2026-08-03 08:26:36.523413+00,0.2.0
scrafty,scrafty,560,65,90,115,45,115,58,488,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty,560,2026-08-03 08:26:36.523413+00,0.2.0
sigilyph,sigilyph,561,72,58,80,103,80,97,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/sigilyph,561,2026-08-03 08:26:36.523413+00,0.2.0
yamask,yamask,562,38,30,85,55,65,30,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask,562,2026-08-03 08:26:36.523413+00,0.2.0
cofagrigus,cofagrigus,563,58,50,145,95,105,30,483,PokéAPI,https://pokeapi.co/api/v2/pokemon/cofagrigus,563,2026-08-03 08:26:36.523413+00,0.2.0
tirtouga,tirtouga,564,54,78,103,53,45,22,355,PokéAPI,https://pokeapi.co/api/v2/pokemon/tirtouga,564,2026-08-03 08:26:36.523413+00,0.2.0
carracosta,carracosta,565,74,108,133,83,65,32,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/carracosta,565,2026-08-03 08:26:36.523413+00,0.2.0
archen,archen,566,55,112,45,74,45,70,401,PokéAPI,https://pokeapi.co/api/v2/pokemon/archen,566,2026-08-03 08:26:36.523413+00,0.2.0
archeops,archeops,567,75,140,65,112,65,110,567,PokéAPI,https://pokeapi.co/api/v2/pokemon/archeops,567,2026-08-03 08:26:36.523413+00,0.2.0
trubbish,trubbish,568,50,50,62,40,62,65,329,PokéAPI,https://pokeapi.co/api/v2/pokemon/trubbish,568,2026-08-03 08:26:36.523413+00,0.2.0
garbodor,garbodor,569,80,95,82,60,82,75,474,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor,569,2026-08-03 08:26:36.523413+00,0.2.0
zorua,zorua,570,40,65,40,80,40,65,330,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua,570,2026-08-03 08:26:36.523413+00,0.2.0
zoroark,zoroark,571,60,105,60,120,60,105,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark,571,2026-08-03 08:26:36.523413+00,0.2.0
minccino,minccino,572,55,50,40,40,40,75,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/minccino,572,2026-08-03 08:26:36.523413+00,0.2.0
cinccino,cinccino,573,75,95,60,65,60,115,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinccino,573,2026-08-03 08:26:36.523413+00,0.2.0
gothita,gothita,574,45,30,50,55,65,45,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothita,574,2026-08-03 08:26:36.523413+00,0.2.0
gothorita,gothorita,575,60,45,70,75,85,55,390,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothorita,575,2026-08-03 08:26:36.523413+00,0.2.0
gothitelle,gothitelle,576,70,55,95,95,110,65,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothitelle,576,2026-08-03 08:26:36.523413+00,0.2.0
solosis,solosis,577,45,30,40,105,50,20,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/solosis,577,2026-08-03 08:26:36.523413+00,0.2.0
duosion,duosion,578,65,40,50,125,60,30,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/duosion,578,2026-08-03 08:26:36.523413+00,0.2.0
reuniclus,reuniclus,579,110,65,75,125,85,30,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/reuniclus,579,2026-08-03 08:26:36.523413+00,0.2.0
ducklett,ducklett,580,62,44,50,44,50,55,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/ducklett,580,2026-08-03 08:26:36.523413+00,0.2.0
swanna,swanna,581,75,87,63,87,63,98,473,PokéAPI,https://pokeapi.co/api/v2/pokemon/swanna,581,2026-08-03 08:26:36.523413+00,0.2.0
vanillite,vanillite,582,36,50,50,65,60,44,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillite,582,2026-08-03 08:26:36.523413+00,0.2.0
vanillish,vanillish,583,51,65,65,80,75,59,395,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillish,583,2026-08-03 08:26:36.523413+00,0.2.0
vanilluxe,vanilluxe,584,71,95,85,110,95,79,535,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanilluxe,584,2026-08-03 08:26:36.523413+00,0.2.0
deerling,deerling,585,60,60,50,40,50,75,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/deerling,585,2026-08-03 08:26:36.523413+00,0.2.0
sawsbuck,sawsbuck,586,80,100,70,60,70,95,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawsbuck,586,2026-08-03 08:26:36.523413+00,0.2.0
emolga,emolga,587,55,75,60,75,60,103,428,PokéAPI,https://pokeapi.co/api/v2/pokemon/emolga,587,2026-08-03 08:26:36.523413+00,0.2.0
karrablast,karrablast,588,50,75,45,40,45,60,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/karrablast,588,2026-08-03 08:26:36.523413+00,0.2.0
escavalier,escavalier,589,70,135,105,60,105,20,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/escavalier,589,2026-08-03 08:26:36.523413+00,0.2.0
foongus,foongus,590,69,55,45,55,55,15,294,PokéAPI,https://pokeapi.co/api/v2/pokemon/foongus,590,2026-08-03 08:26:36.523413+00,0.2.0
amoonguss,amoonguss,591,114,85,70,85,80,30,464,PokéAPI,https://pokeapi.co/api/v2/pokemon/amoonguss,591,2026-08-03 08:26:36.523413+00,0.2.0
frillish-male,frillish-male,592,55,40,50,65,85,40,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/frillish-male,592,2026-08-03 08:26:36.523413+00,0.2.0
jellicent-male,jellicent-male,593,100,60,70,85,105,60,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/jellicent-male,593,2026-08-03 08:26:36.523413+00,0.2.0
alomomola,alomomola,594,165,75,80,40,45,65,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/alomomola,594,2026-08-03 08:26:36.523413+00,0.2.0
joltik,joltik,595,50,47,50,57,50,65,319,PokéAPI,https://pokeapi.co/api/v2/pokemon/joltik,595,2026-08-03 08:26:36.523413+00,0.2.0
galvantula,galvantula,596,70,77,60,97,60,108,472,PokéAPI,https://pokeapi.co/api/v2/pokemon/galvantula,596,2026-08-03 08:26:36.523413+00,0.2.0
ferroseed,ferroseed,597,44,50,91,24,86,10,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferroseed,597,2026-08-03 08:26:36.523413+00,0.2.0
ferrothorn,ferrothorn,598,74,94,131,54,116,20,489,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferrothorn,598,2026-08-03 08:26:36.523413+00,0.2.0
klink,klink,599,40,55,70,45,60,30,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/klink,599,2026-08-03 08:26:36.523413+00,0.2.0
klang,klang,600,60,80,95,70,85,50,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/klang,600,2026-08-03 08:26:36.523413+00,0.2.0
klinklang,klinklang,601,60,100,115,70,85,90,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/klinklang,601,2026-08-03 08:26:36.523413+00,0.2.0
tynamo,tynamo,602,35,55,40,45,40,60,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/tynamo,602,2026-08-03 08:26:36.523413+00,0.2.0
eelektrik,eelektrik,603,65,85,70,75,70,40,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektrik,603,2026-08-03 08:26:36.523413+00,0.2.0
eelektross,eelektross,604,85,115,80,105,80,50,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross,604,2026-08-03 08:26:36.523413+00,0.2.0
elgyem,elgyem,605,55,55,55,85,55,30,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/elgyem,605,2026-08-03 08:26:36.523413+00,0.2.0
beheeyem,beheeyem,606,75,75,75,125,95,40,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/beheeyem,606,2026-08-03 08:26:36.523413+00,0.2.0
litwick,litwick,607,50,30,55,65,55,20,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/litwick,607,2026-08-03 08:26:36.523413+00,0.2.0
lampent,lampent,608,60,40,60,95,60,55,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/lampent,608,2026-08-03 08:26:36.523413+00,0.2.0
chandelure,chandelure,609,60,55,90,145,90,80,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure,609,2026-08-03 08:26:36.523413+00,0.2.0
axew,axew,610,46,87,60,30,40,57,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/axew,610,2026-08-03 08:26:36.523413+00,0.2.0
fraxure,fraxure,611,66,117,70,40,50,67,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/fraxure,611,2026-08-03 08:26:36.523413+00,0.2.0
haxorus,haxorus,612,76,147,90,60,70,97,540,PokéAPI,https://pokeapi.co/api/v2/pokemon/haxorus,612,2026-08-03 08:26:36.523413+00,0.2.0
cubchoo,cubchoo,613,55,70,40,60,40,40,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/cubchoo,613,2026-08-03 08:26:36.523413+00,0.2.0
beartic,beartic,614,95,130,80,70,80,50,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/beartic,614,2026-08-03 08:26:36.523413+00,0.2.0
cryogonal,cryogonal,615,80,50,50,95,135,105,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/cryogonal,615,2026-08-03 08:26:36.523413+00,0.2.0
shelmet,shelmet,616,50,40,85,40,65,25,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/shelmet,616,2026-08-03 08:26:36.523413+00,0.2.0
accelgor,accelgor,617,80,70,40,100,60,145,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/accelgor,617,2026-08-03 08:26:36.523413+00,0.2.0
stunfisk,stunfisk,618,109,66,84,81,99,32,471,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk,618,2026-08-03 08:26:36.523413+00,0.2.0
mienfoo,mienfoo,619,45,85,50,55,50,65,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienfoo,619,2026-08-03 08:26:36.523413+00,0.2.0
mienshao,mienshao,620,65,125,60,95,60,105,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienshao,620,2026-08-03 08:26:36.523413+00,0.2.0
druddigon,druddigon,621,77,120,90,60,90,48,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/druddigon,621,2026-08-03 08:26:36.523413+00,0.2.0
golett,golett,622,59,74,50,35,50,35,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/golett,622,2026-08-03 08:26:36.523413+00,0.2.0
golurk,golurk,623,89,124,80,55,80,55,483,PokéAPI,https://pokeapi.co/api/v2/pokemon/golurk,623,2026-08-03 08:26:36.523413+00,0.2.0
pawniard,pawniard,624,45,85,70,40,40,60,340,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawniard,624,2026-08-03 08:26:36.523413+00,0.2.0
bisharp,bisharp,625,65,125,100,60,70,70,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/bisharp,625,2026-08-03 08:26:36.523413+00,0.2.0
bouffalant,bouffalant,626,95,110,95,40,95,55,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/bouffalant,626,2026-08-03 08:26:36.523413+00,0.2.0
rufflet,rufflet,627,70,83,50,37,50,60,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/rufflet,627,2026-08-03 08:26:36.523413+00,0.2.0
braviary,braviary,628,100,123,75,57,75,80,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary,628,2026-08-03 08:26:36.523413+00,0.2.0
vullaby,vullaby,629,70,55,75,45,65,60,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/vullaby,629,2026-08-03 08:26:36.523413+00,0.2.0
mandibuzz,mandibuzz,630,110,65,105,55,95,80,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/mandibuzz,630,2026-08-03 08:26:36.523413+00,0.2.0
heatmor,heatmor,631,85,97,66,105,66,65,484,PokéAPI,https://pokeapi.co/api/v2/pokemon/heatmor,631,2026-08-03 08:26:36.523413+00,0.2.0
durant,durant,632,58,109,112,48,48,109,484,PokéAPI,https://pokeapi.co/api/v2/pokemon/durant,632,2026-08-03 08:26:36.523413+00,0.2.0
deino,deino,633,52,65,50,45,50,38,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/deino,633,2026-08-03 08:26:36.523413+00,0.2.0
zweilous,zweilous,634,72,85,70,65,70,58,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/zweilous,634,2026-08-03 08:26:36.523413+00,0.2.0
hydreigon,hydreigon,635,92,105,90,125,90,98,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydreigon,635,2026-08-03 08:26:36.523413+00,0.2.0
larvesta,larvesta,636,55,85,55,50,55,60,360,PokéAPI,https://pokeapi.co/api/v2/pokemon/larvesta,636,2026-08-03 08:26:36.523413+00,0.2.0
volcarona,volcarona,637,85,60,65,135,105,100,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/volcarona,637,2026-08-03 08:26:36.523413+00,0.2.0
cobalion,cobalion,638,91,90,129,90,72,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/cobalion,638,2026-08-03 08:26:36.523413+00,0.2.0
terrakion,terrakion,639,91,129,90,72,90,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/terrakion,639,2026-08-03 08:26:36.523413+00,0.2.0
virizion,virizion,640,91,90,72,90,129,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/virizion,640,2026-08-03 08:26:36.523413+00,0.2.0
tornadus-incarnate,tornadus-incarnate,641,79,115,70,125,80,111,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/tornadus-incarnate,641,2026-08-03 08:26:36.523413+00,0.2.0
thundurus-incarnate,thundurus-incarnate,642,79,115,70,125,80,111,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-incarnate,642,2026-08-03 08:26:36.523413+00,0.2.0
reshiram,reshiram,643,100,120,100,150,120,90,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/reshiram,643,2026-08-03 08:26:36.523413+00,0.2.0
zekrom,zekrom,644,100,150,120,120,100,90,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/zekrom,644,2026-08-03 08:26:36.523413+00,0.2.0
landorus-incarnate,landorus-incarnate,645,89,125,90,115,80,101,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-incarnate,645,2026-08-03 08:26:36.523413+00,0.2.0
kyurem,kyurem,646,125,130,90,130,90,95,660,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem,646,2026-08-03 08:26:36.523413+00,0.2.0
keldeo-ordinary,keldeo-ordinary,647,91,72,90,129,90,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-ordinary,647,2026-08-03 08:26:36.523413+00,0.2.0
meloetta-aria,meloetta-aria,648,100,77,77,128,128,90,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/meloetta-aria,648,2026-08-03 08:26:36.523413+00,0.2.0
genesect,genesect,649,71,120,95,120,95,99,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/genesect,649,2026-08-03 08:26:36.523413+00,0.2.0
chespin,chespin,650,56,61,65,48,45,38,313,PokéAPI,https://pokeapi.co/api/v2/pokemon/chespin,650,2026-08-03 08:26:36.523413+00,0.2.0
quilladin,quilladin,651,61,78,95,56,58,57,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/quilladin,651,2026-08-03 08:26:36.523413+00,0.2.0
chesnaught,chesnaught,652,88,107,122,74,75,64,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught,652,2026-08-03 08:26:36.523413+00,0.2.0
fennekin,fennekin,653,40,45,40,62,60,60,307,PokéAPI,https://pokeapi.co/api/v2/pokemon/fennekin,653,2026-08-03 08:26:36.523413+00,0.2.0
braixen,braixen,654,59,59,58,90,70,73,409,PokéAPI,https://pokeapi.co/api/v2/pokemon/braixen,654,2026-08-03 08:26:36.523413+00,0.2.0
delphox,delphox,655,75,69,72,114,100,104,534,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox,655,2026-08-03 08:26:36.523413+00,0.2.0
froakie,froakie,656,41,56,40,62,44,71,314,PokéAPI,https://pokeapi.co/api/v2/pokemon/froakie,656,2026-08-03 08:26:36.523413+00,0.2.0
frogadier,frogadier,657,54,63,52,83,56,97,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/frogadier,657,2026-08-03 08:26:36.523413+00,0.2.0
greninja,greninja,658,72,95,67,103,71,122,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja,658,2026-08-03 08:26:36.523413+00,0.2.0
bunnelby,bunnelby,659,38,36,38,32,36,57,237,PokéAPI,https://pokeapi.co/api/v2/pokemon/bunnelby,659,2026-08-03 08:26:36.523413+00,0.2.0
diggersby,diggersby,660,85,56,77,50,77,78,423,PokéAPI,https://pokeapi.co/api/v2/pokemon/diggersby,660,2026-08-03 08:26:36.523413+00,0.2.0
fletchling,fletchling,661,45,50,43,40,38,62,278,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchling,661,2026-08-03 08:26:36.523413+00,0.2.0
fletchinder,fletchinder,662,62,73,55,56,52,84,382,PokéAPI,https://pokeapi.co/api/v2/pokemon/fletchinder,662,2026-08-03 08:26:36.523413+00,0.2.0
talonflame,talonflame,663,78,81,71,74,69,126,499,PokéAPI,https://pokeapi.co/api/v2/pokemon/talonflame,663,2026-08-03 08:26:36.523413+00,0.2.0
scatterbug,scatterbug,664,38,35,40,27,25,35,200,PokéAPI,https://pokeapi.co/api/v2/pokemon/scatterbug,664,2026-08-03 08:26:36.523413+00,0.2.0
spewpa,spewpa,665,45,22,60,27,30,29,213,PokéAPI,https://pokeapi.co/api/v2/pokemon/spewpa,665,2026-08-03 08:26:36.523413+00,0.2.0
vivillon,vivillon,666,80,52,50,90,50,89,411,PokéAPI,https://pokeapi.co/api/v2/pokemon/vivillon,666,2026-08-03 08:26:36.523413+00,0.2.0
litleo,litleo,667,62,50,58,73,54,72,369,PokéAPI,https://pokeapi.co/api/v2/pokemon/litleo,667,2026-08-03 08:26:36.523413+00,0.2.0
pyroar-male,pyroar-male,668,86,68,72,109,66,106,507,PokéAPI,https://pokeapi.co/api/v2/pokemon/pyroar-male,668,2026-08-03 08:26:36.523413+00,0.2.0
flabebe,flabebe,669,44,38,39,61,79,42,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/flabebe,669,2026-08-03 08:26:36.523413+00,0.2.0
floette,floette,670,54,45,47,75,98,52,371,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette,670,2026-08-03 08:26:36.523413+00,0.2.0
florges,florges,671,78,65,68,112,154,75,552,PokéAPI,https://pokeapi.co/api/v2/pokemon/florges,671,2026-08-03 08:26:36.523413+00,0.2.0
skiddo,skiddo,672,66,65,48,62,57,52,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/skiddo,672,2026-08-03 08:26:36.523413+00,0.2.0
gogoat,gogoat,673,123,100,62,97,81,68,531,PokéAPI,https://pokeapi.co/api/v2/pokemon/gogoat,673,2026-08-03 08:26:36.523413+00,0.2.0
pancham,pancham,674,67,82,62,46,48,43,348,PokéAPI,https://pokeapi.co/api/v2/pokemon/pancham,674,2026-08-03 08:26:36.523413+00,0.2.0
pangoro,pangoro,675,95,124,78,69,71,58,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/pangoro,675,2026-08-03 08:26:36.523413+00,0.2.0
furfrou,furfrou,676,75,80,60,65,90,102,472,PokéAPI,https://pokeapi.co/api/v2/pokemon/furfrou,676,2026-08-03 08:26:36.523413+00,0.2.0
espurr,espurr,677,62,48,54,63,60,68,355,PokéAPI,https://pokeapi.co/api/v2/pokemon/espurr,677,2026-08-03 08:26:36.523413+00,0.2.0
meowstic-male,meowstic-male,678,74,48,76,83,81,104,466,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-male,678,2026-08-03 08:26:36.523413+00,0.2.0
honedge,honedge,679,45,80,100,35,37,28,325,PokéAPI,https://pokeapi.co/api/v2/pokemon/honedge,679,2026-08-03 08:26:36.523413+00,0.2.0
doublade,doublade,680,59,110,150,45,49,35,448,PokéAPI,https://pokeapi.co/api/v2/pokemon/doublade,680,2026-08-03 08:26:36.523413+00,0.2.0
aegislash-shield,aegislash-shield,681,60,50,140,50,140,60,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/aegislash-shield,681,2026-08-03 08:26:36.523413+00,0.2.0
spritzee,spritzee,682,78,52,60,63,65,23,341,PokéAPI,https://pokeapi.co/api/v2/pokemon/spritzee,682,2026-08-03 08:26:36.523413+00,0.2.0
aromatisse,aromatisse,683,101,72,72,99,89,29,462,PokéAPI,https://pokeapi.co/api/v2/pokemon/aromatisse,683,2026-08-03 08:26:36.523413+00,0.2.0
swirlix,swirlix,684,62,48,66,59,57,49,341,PokéAPI,https://pokeapi.co/api/v2/pokemon/swirlix,684,2026-08-03 08:26:36.523413+00,0.2.0
