pokemon_key,pokemon_id,pokemon_name,form_name,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
wyrdeer,899,wyrdeer,wyrdeer,PokéAPI,https://pokeapi.co/api/v2/pokemon/wyrdeer,899,2026-07-21 11:17:17.414942+00,0.0.0-dev
kleavor,900,kleavor,kleavor,PokéAPI,https://pokeapi.co/api/v2/pokemon/kleavor,900,2026-07-21 11:17:17.414942+00,0.0.0-dev
ursaluna,901,ursaluna,ursaluna,PokéAPI,https://pokeapi.co/api/v2/pokemon/ursaluna,901,2026-07-21 11:17:17.414942+00,0.0.0-dev
basculegion-male,902,basculegion,basculegion-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculegion-male,902,2026-07-21 11:17:17.414942+00,0.0.0-dev
sneasler,903,sneasler,sneasler,PokéAPI,https://pokeapi.co/api/v2/pokemon/sneasler,903,2026-07-21 11:17:17.414942+00,0.0.0-dev
overqwil,904,overqwil,overqwil,PokéAPI,https://pokeapi.co/api/v2/pokemon/overqwil,904,2026-07-21 11:17:17.414942+00,0.0.0-dev
enamorus-incarnate,905,enamorus,enamorus-incarnate,PokéAPI,https://pokeapi.co/api/v2/pokemon/enamorus-incarnate,905,2026-07-21 11:17:17.414942+00,0.0.0-dev
sprigatito,906,sprigatito,sprigatito,PokéAPI,https://pokeapi.co/api/v2/pokemon/sprigatito,906,2026-07-21 11:17:17.414942+00,0.0.0-dev
floragato,907,floragato,floragato,PokéAPI,https://pokeapi.co/api/v2/pokemon/floragato,907,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowscarada,908,meowscarada,meowscarada,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowscarada,908,2026-07-21 11:17:17.414942+00,0.0.0-dev
fuecoco,909,fuecoco,fuecoco,PokéAPI,https://pokeapi.co/api/v2/pokemon/fuecoco,909,2026-07-21 11:17:17.414942+00,0.0.0-dev
crocalor,910,crocalor,crocalor,PokéAPI,https://pokeapi.co/api/v2/pokemon/crocalor,910,2026-07-21 11:17:17.414942+00,0.0.0-dev
skeledirge,911,skeledirge,skeledirge,PokéAPI,https://pokeapi.co/api/v2/pokemon/skeledirge,911,2026-07-21 11:17:17.414942+00,0.0.0-dev
quaxly,912,quaxly,quaxly,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaxly,912,2026-07-21 11:17:17.414942+00,0.0.0-dev
quaxwell,913,quaxwell,quaxwell,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaxwell,913,2026-07-21 11:17:17.414942+00,0.0.0-dev
quaquaval,914,quaquaval,quaquaval,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaquaval,914,2026-07-21 11:17:17.414942+00,0.0.0-dev
lechonk,915,lechonk,lechonk,PokéAPI,https://pokeapi.co/api/v2/pokemon/lechonk,915,2026-07-21 11:17:17.414942+00,0.0.0-dev
oinkologne-male,916,oinkologne,oinkologne-male,PokéAPI,https://pokeapi.co/api/v2/pokemon/oinkologne-male,916,2026-07-21 11:17:17.414942+00,0.0.0-dev
tarountula,917,tarountula,tarountula,PokéAPI,https://pokeapi.co/api/v2/pokemon/tarountula,917,2026-07-21 11:17:17.414942+00,0.0.0-dev
spidops,918,spidops,spidops,PokéAPI,https://pokeapi.co/api/v2/pokemon/spidops,918,2026-07-21 11:17:17.414942+00,0.0.0-dev
nymble,919,nymble,nymble,PokéAPI,https://pokeapi.co/api/v2/pokemon/nymble,919,2026-07-21 11:17:17.414942+00,0.0.0-dev
lokix,920,lokix,lokix,PokéAPI,https://pokeapi.co/api/v2/pokemon/lokix,920,2026-07-21 11:17:17.414942+00,0.0.0-dev
pawmi,921,pawmi,pawmi,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmi,921,2026-07-21 11:17:17.414942+00,0.0.0-dev
pawmo,922,pawmo,pawmo,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmo,922,2026-07-21 11:17:17.414942+00,0.0.0-dev
pawmot,923,pawmot,pawmot,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmot,923,2026-07-21 11:17:17.414942+00,0.0.0-dev
tandemaus,924,tandemaus,tandemaus,PokéAPI,https://pokeapi.co/api/v2/pokemon/tandemaus,924,2026-07-21 11:17:17.414942+00,0.0.0-dev
maushold-family-of-four,925,maushold,maushold-family-of-four,PokéAPI,https://pokeapi.co/api/v2/pokemon/maushold-family-of-four,925,2026-07-21 11:17:17.414942+00,0.0.0-dev
fidough,926,fidough,fidough,PokéAPI,https://pokeapi.co/api/v2/pokemon/fidough,926,2026-07-21 11:17:17.414942+00,0.0.0-dev
dachsbun,927,dachsbun,dachsbun,PokéAPI,https://pokeapi.co/api/v2/pokemon/dachsbun,927,2026-07-21 11:17:17.414942+00,0.0.0-dev
smoliv,928,smoliv,smoliv,PokéAPI,https://pokeapi.co/api/v2/pokemon/smoliv,928,2026-07-21 11:17:17.414942+00,0.0.0-dev
dolliv,929,dolliv,dolliv,PokéAPI,https://pokeapi.co/api/v2/pokemon/dolliv,929,2026-07-21 11:17:17.414942+00,0.0.0-dev
arboliva,930,arboliva,arboliva,PokéAPI,https://pokeapi.co/api/v2/pokemon/arboliva,930,2026-07-21 11:17:17.414942+00,0.0.0-dev
squawkabilly-green-plumage,931,squawkabilly,squawkabilly-green-plumage,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-green-plumage,931,2026-07-21 11:17:17.414942+00,0.0.0-dev
nacli,932,nacli,nacli,PokéAPI,https://pokeapi.co/api/v2/pokemon/nacli,932,2026-07-21 11:17:17.414942+00,0.0.0-dev
naclstack,933,naclstack,naclstack,PokéAPI,https://pokeapi.co/api/v2/pokemon/naclstack,933,2026-07-21 11:17:17.414942+00,0.0.0-dev
garganacl,934,garganacl,garganacl,PokéAPI,https://pokeapi.co/api/v2/pokemon/garganacl,934,2026-07-21 11:17:17.414942+00,0.0.0-dev
charcadet,935,charcadet,charcadet,PokéAPI,https://pokeapi.co/api/v2/pokemon/charcadet,935,2026-07-21 11:17:17.414942+00,0.0.0-dev
armarouge,936,armarouge,armarouge,PokéAPI,https://pokeapi.co/api/v2/pokemon/armarouge,936,2026-07-21 11:17:17.414942+00,0.0.0-dev
ceruledge,937,ceruledge,ceruledge,PokéAPI,https://pokeapi.co/api/v2/pokemon/ceruledge,937,2026-07-21 11:17:17.414942+00,0.0.0-dev
tadbulb,938,tadbulb,tadbulb,PokéAPI,https://pokeapi.co/api/v2/pokemon/tadbulb,938,2026-07-21 11:17:17.414942+00,0.0.0-dev
bellibolt,939,bellibolt,bellibolt,PokéAPI,https://pokeapi.co/api/v2/pokemon/bellibolt,939,2026-07-21 11:17:17.414942+00,0.0.0-dev
wattrel,940,wattrel,wattrel,PokéAPI,https://pokeapi.co/api/v2/pokemon/wattrel,940,2026-07-21 11:17:17.414942+00,0.0.0-dev
kilowattrel,941,kilowattrel,kilowattrel,PokéAPI,https://pokeapi.co/api/v2/pokemon/kilowattrel,941,2026-07-21 11:17:17.414942+00,0.0.0-dev
maschiff,942,maschiff,maschiff,PokéAPI,https://pokeapi.co/api/v2/pokemon/maschiff,942,2026-07-21 11:17:17.414942+00,0.0.0-dev
mabosstiff,943,mabosstiff,mabosstiff,PokéAPI,https://pokeapi.co/api/v2/pokemon/mabosstiff,943,2026-07-21 11:17:17.414942+00,0.0.0-dev
shroodle,944,shroodle,shroodle,PokéAPI,https://pokeapi.co/api/v2/pokemon/shroodle,944,2026-07-21 11:17:17.414942+00,0.0.0-dev
grafaiai,945,grafaiai,grafaiai,PokéAPI,https://pokeapi.co/api/v2/pokemon/grafaiai,945,2026-07-21 11:17:17.414942+00,0.0.0-dev
bramblin,946,bramblin,bramblin,PokéAPI,https://pokeapi.co/api/v2/pokemon/bramblin,946,2026-07-21 11:17:17.414942+00,0.0.0-dev
brambleghast,947,brambleghast,brambleghast,PokéAPI,https://pokeapi.co/api/v2/pokemon/brambleghast,947,2026-07-21 11:17:17.414942+00,0.0.0-dev
toedscool,948,toedscool,toedscool,PokéAPI,https://pokeapi.co/api/v2/pokemon/toedscool,948,2026-07-21 11:17:17.414942+00,0.0.0-dev
toedscruel,949,toedscruel,toedscruel,PokéAPI,https://pokeapi.co/api/v2/pokemon/toedscruel,949,2026-07-21 11:17:17.414942+00,0.0.0-dev
klawf,950,klawf,klawf,PokéAPI,https://pokeapi.co/api/v2/pokemon/klawf,950,2026-07-21 11:17:17.414942+00,0.0.0-dev
capsakid,951,capsakid,capsakid,PokéAPI,https://pokeapi.co/api/v2/pokemon/capsakid,951,2026-07-21 11:17:17.414942+00,0.0.0-dev
scovillain,952,scovillain,scovillain,PokéAPI,https://pokeapi.co/api/v2/pokemon/scovillain,952,2026-07-21 11:17:17.414942+00,0.0.0-dev
rellor,953,rellor,rellor,PokéAPI,https://pokeapi.co/api/v2/pokemon/rellor,953,2026-07-21 11:17:17.414942+00,0.0.0-dev
rabsca,954,rabsca,rabsca,PokéAPI,https://pokeapi.co/api/v2/pokemon/rabsca,954,2026-07-21 11:17:17.414942+00,0.0.0-dev
flittle,955,flittle,flittle,PokéAPI,https://pokeapi.co/api/v2/pokemon/flittle,955,2026-07-21 11:17:17.414942+00,0.0.0-dev
espathra,956,espathra,espathra,PokéAPI,https://pokeapi.co/api/v2/pokemon/espathra,956,2026-07-21 11:17:17.414942+00,0.0.0-dev
tinkatink,957,tinkatink,tinkatink,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkatink,957,2026-07-21 11:17:17.414942+00,0.0.0-dev
tinkatuff,958,tinkatuff,tinkatuff,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkatuff,958,2026-07-21 11:17:17.414942+00,0.0.0-dev
tinkaton,959,tinkaton,tinkaton,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkaton,959,2026-07-21 11:17:17.414942+00,0.0.0-dev
wiglett,960,wiglett,wiglett,PokéAPI,https://pokeapi.co/api/v2/pokemon/wiglett,960,2026-07-21 11:17:17.414942+00,0.0.0-dev
wugtrio,961,wugtrio,wugtrio,PokéAPI,https://pokeapi.co/api/v2/pokemon/wugtrio,961,2026-07-21 11:17:17.414942+00,0.0.0-dev
bombirdier,962,bombirdier,bombirdier,PokéAPI,https://pokeapi.co/api/v2/pokemon/bombirdier,962,2026-07-21 11:17:17.414942+00,0.0.0-dev
finizen,963,finizen,finizen,PokéAPI,https://pokeapi.co/api/v2/pokemon/finizen,963,2026-07-21 11:17:17.414942+00,0.0.0-dev
palafin-zero,964,palafin,palafin-zero,PokéAPI,https://pokeapi.co/api/v2/pokemon/palafin-zero,964,2026-07-21 11:17:17.414942+00,0.0.0-dev
varoom,965,varoom,varoom,PokéAPI,https://pokeapi.co/api/v2/pokemon/varoom,965,2026-07-21 11:17:17.414942+00,0.0.0-dev
revavroom,966,revavroom,revavroom,PokéAPI,https://pokeapi.co/api/v2/pokemon/revavroom,966,2026-07-21 11:17:17.414942+00,0.0.0-dev
cyclizar,967,cyclizar,cyclizar,PokéAPI,https://pokeapi.co/api/v2/pokemon/cyclizar,967,2026-07-21 11:17:17.414942+00,0.0.0-dev
orthworm,968,orthworm,orthworm,PokéAPI,https://pokeapi.co/api/v2/pokemon/orthworm,968,2026-07-21 11:17:17.414942+00,0.0.0-dev
glimmet,969,glimmet,glimmet,PokéAPI,https://pokeapi.co/api/v2/pokemon/glimmet,969,2026-07-21 11:17:17.414942+00,0.0.0-dev
glimmora,970,glimmora,glimmora,PokéAPI,https://pokeapi.co/api/v2/pokemon/glimmora,970,2026-07-21 11:17:17.414942+00,0.0.0-dev
greavard,971,greavard,greavard,PokéAPI,https://pokeapi.co/api/v2/pokemon/greavard,971,2026-07-21 11:17:17.414942+00,0.0.0-dev
houndstone,972,houndstone,houndstone,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndstone,972,2026-07-21 11:17:17.414942+00,0.0.0-dev
flamigo,973,flamigo,flamigo,PokéAPI,https://pokeapi.co/api/v2/pokemon/flamigo,973,2026-07-21 11:17:17.414942+00,0.0.0-dev
cetoddle,974,cetoddle,cetoddle,PokéAPI,https://pokeapi.co/api/v2/pokemon/cetoddle,974,2026-07-21 11:17:17.414942+00,0.0.0-dev
cetitan,975,cetitan,cetitan,PokéAPI,https://pokeapi.co/api/v2/pokemon/cetitan,975,2026-07-21 11:17:17.414942+00,0.0.0-dev
veluza,976,veluza,veluza,PokéAPI,https://pokeapi.co/api/v2/pokemon/veluza,976,2026-07-21 11:17:17.414942+00,0.0.0-dev
dondozo,977,dondozo,dondozo,PokéAPI,https://pokeapi.co/api/v2/pokemon/dondozo,977,2026-07-21 11:17:17.414942+00,0.0.0-dev
tatsugiri-curly,978,tatsugiri,tatsugiri-curly,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-curly,978,2026-07-21 11:17:17.414942+00,0.0.0-dev
annihilape,979,annihilape,annihilape,PokéAPI,https://pokeapi.co/api/v2/pokemon/annihilape,979,2026-07-21 11:17:17.414942+00,0.0.0-dev
clodsire,980,clodsire,clodsire,PokéAPI,https://pokeapi.co/api/v2/pokemon/clodsire,980,2026-07-21 11:17:17.414942+00,0.0.0-dev
farigiraf,981,farigiraf,farigiraf,PokéAPI,https://pokeapi.co/api/v2/pokemon/farigiraf,981,2026-07-21 11:17:17.414942+00,0.0.0-dev
dudunsparce-two-segment,982,dudunsparce,dudunsparce-two-segment,PokéAPI,https://pokeapi.co/api/v2/pokemon/dudunsparce-two-segment,982,2026-07-21 11:17:17.414942+00,0.0.0-dev
kingambit,983,kingambit,kingambit,PokéAPI,https://pokeapi.co/api/v2/pokemon/kingambit,983,2026-07-21 11:17:17.414942+00,0.0.0-dev
great-tusk,984,great-tusk,great-tusk,PokéAPI,https://pokeapi.co/api/v2/pokemon/great-tusk,984,2026-07-21 11:17:17.414942+00,0.0.0-dev
scream-tail,985,scream-tail,scream-tail,PokéAPI,https://pokeapi.co/api/v2/pokemon/scream-tail,985,2026-07-21 11:17:17.414942+00,0.0.0-dev
brute-bonnet,986,brute-bonnet,brute-bonnet,PokéAPI,https://pokeapi.co/api/v2/pokemon/brute-bonnet,986,2026-07-21 11:17:17.414942+00,0.0.0-dev
flutter-mane,987,flutter-mane,flutter-mane,PokéAPI,https://pokeapi.co/api/v2/pokemon/flutter-mane,987,2026-07-21 11:17:17.414942+00,0.0.0-dev
slither-wing,988,slither-wing,slither-wing,PokéAPI,https://pokeapi.co/api/v2/pokemon/slither-wing,988,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandy-shocks,989,sandy-shocks,sandy-shocks,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandy-shocks,989,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-treads,990,iron-treads,iron-treads,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-treads,990,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-bundle,991,iron-bundle,iron-bundle,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-bundle,991,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-hands,992,iron-hands,iron-hands,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-hands,992,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-jugulis,993,iron-jugulis,iron-jugulis,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-jugulis,993,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-moth,994,iron-moth,iron-moth,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-moth,994,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-thorns,995,iron-thorns,iron-thorns,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-thorns,995,2026-07-21 11:17:17.414942+00,0.0.0-dev
frigibax,996,frigibax,frigibax,PokéAPI,https://pokeapi.co/api/v2/pokemon/frigibax,996,2026-07-21 11:17:17.414942+00,0.0.0-dev
arctibax,997,arctibax,arctibax,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctibax,997,2026-07-21 11:17:17.414942+00,0.0.0-dev
baxcalibur,998,baxcalibur,baxcalibur,PokéAPI,https://pokeapi.co/api/v2/pokemon/baxcalibur,998,2026-07-21 11:17:17.414942+00,0.0.0-dev
gimmighoul,999,gimmighoul,gimmighoul,PokéAPI,https://pokeapi.co/api/v2/pokemon/gimmighoul,999,2026-07-21 11:17:17.414942+00,0.0.0-dev
gholdengo,1000,gholdengo,gholdengo,PokéAPI,https://pokeapi.co/api/v2/pokemon/gholdengo,1000,2026-07-21 11:17:17.414942+00,0.0.0-dev
wo-chien,1001,wo-chien,wo-chien,PokéAPI,https://pokeapi.co/api/v2/pokemon/wo-chien,1001,2026-07-21 11:17:17.414942+00,0.0.0-dev
chien-pao,1002,chien-pao,chien-pao,PokéAPI,https://pokeapi.co/api/v2/pokemon/chien-pao,1002,2026-07-21 11:17:17.414942+00,0.0.0-dev
ting-lu,1003,ting-lu,ting-lu,PokéAPI,https://pokeapi.co/api/v2/pokemon/ting-lu,1003,2026-07-21 11:17:17.414942+00,0.0.0-dev
chi-yu,1004,chi-yu,chi-yu,PokéAPI,https://pokeapi.co/api/v2/pokemon/chi-yu,1004,2026-07-21 11:17:17.414942+00,0.0.0-dev
roaring-moon,1005,roaring-moon,roaring-moon,PokéAPI,https://pokeapi.co/api/v2/pokemon/roaring-moon,1005,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-valiant,1006,iron-valiant,iron-valiant,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-valiant,1006,2026-07-21 11:17:17.414942+00,0.0.0-dev
koraidon,1007,koraidon,koraidon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon,1007,2026-07-21 11:17:17.414942+00,0.0.0-dev
miraidon,1008,miraidon,miraidon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon,1008,2026-07-21 11:17:17.414942+00,0.0.0-dev
walking-wake,1009,walking-wake,walking-wake,PokéAPI,https://pokeapi.co/api/v2/pokemon/walking-wake,1009,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-leaves,1010,iron-leaves,iron-leaves,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-leaves,1010,2026-07-21 11:17:17.414942+00,0.0.0-dev
dipplin,1011,dipplin,dipplin,PokéAPI,https://pokeapi.co/api/v2/pokemon/dipplin,1011,2026-07-21 11:17:17.414942+00,0.0.0-dev
poltchageist,1012,poltchageist,poltchageist,PokéAPI,https://pokeapi.co/api/v2/pokemon/poltchageist,1012,2026-07-21 11:17:17.414942+00,0.0.0-dev
sinistcha,1013,sinistcha,sinistcha,PokéAPI,https://pokeapi.co/api/v2/pokemon/sinistcha,1013,2026-07-21 11:17:17.414942+00,0.0.0-dev
okidogi,1014,okidogi,okidogi,PokéAPI,https://pokeapi.co/api/v2/pokemon/okidogi,1014,2026-07-21 11:17:17.414942+00,0.0.0-dev
munkidori,1015,munkidori,munkidori,PokéAPI,https://pokeapi.co/api/v2/pokemon/munkidori,1015,2026-07-21 11:17:17.414942+00,0.0.0-dev
fezandipiti,1016,fezandipiti,fezandipiti,PokéAPI,https://pokeapi.co/api/v2/pokemon/fezandipiti,1016,2026-07-21 11:17:17.414942+00,0.0.0-dev
ogerpon,1017,ogerpon,ogerpon,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon,1017,2026-07-21 11:17:17.414942+00,0.0.0-dev
archaludon,1018,archaludon,archaludon,PokéAPI,https://pokeapi.co/api/v2/pokemon/archaludon,1018,2026-07-21 11:17:17.414942+00,0.0.0-dev
hydrapple,1019,hydrapple,hydrapple,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydrapple,1019,2026-07-21 11:17:17.414942+00,0.0.0-dev
gouging-fire,1020,gouging-fire,gouging-fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/gouging-fire,1020,2026-07-21 11:17:17.414942+00,0.0.0-dev
raging-bolt,1021,raging-bolt,raging-bolt,PokéAPI,https://pokeapi.co/api/v2/pokemon/raging-bolt,1021,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-boulder,1022,iron-boulder,iron-boulder,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-boulder,1022,2026-07-21 11:17:17.414942+00,0.0.0-dev
iron-crown,1023,iron-crown,iron-crown,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-crown,1023,2026-07-21 11:17:17.414942+00,0.0.0-dev
terapagos,1024,terapagos,terapagos,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos,1024,2026-07-21 11:17:17.414942+00,0.0.0-dev
pecharunt,1025,pecharunt,pecharunt,PokéAPI,https://pokeapi.co/api/v2/pokemon/pecharunt,1025,2026-07-21 11:17:17.414942+00,0.0.0-dev
deoxys-attack,386,deoxys,deoxys-attack,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-attack,10001,2026-07-21 11:17:17.414942+00,0.0.0-dev
deoxys-defense,386,deoxys,deoxys-defense,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-defense,10002,2026-07-21 11:17:17.414942+00,0.0.0-dev
deoxys-speed,386,deoxys,deoxys-speed,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-speed,10003,2026-07-21 11:17:17.414942+00,0.0.0-dev
wormadam-sandy,413,wormadam,wormadam-sandy,PokéAPI,https://pokeapi.co/api/v2/pokemon/wormadam-sandy,10004,2026-07-21 11:17:17.414942+00,0.0.0-dev
wormadam-trash,413,wormadam,wormadam-trash,PokéAPI,https://pokeapi.co/api/v2/pokemon/wormadam-trash,10005,2026-07-21 11:17:17.414942+00,0.0.0-dev
shaymin-sky,492,shaymin,shaymin-sky,PokéAPI,https://pokeapi.co/api/v2/pokemon/shaymin-sky,10006,2026-07-21 11:17:17.414942+00,0.0.0-dev
giratina-origin,487,giratina,giratina-origin,PokéAPI,https://pokeapi.co/api/v2/pokemon/giratina-origin,10007,2026-07-21 11:17:17.414942+00,0.0.0-dev
rotom-heat,479,rotom,rotom-heat,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-heat,10008,2026-07-21 11:17:17.414942+00,0.0.0-dev
rotom-wash,479,rotom,rotom-wash,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-wash,10009,2026-07-21 11:17:17.414942+00,0.0.0-dev
rotom-frost,479,rotom,rotom-frost,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-frost,10010,2026-07-21 11:17:17.414942+00,0.0.0-dev
rotom-fan,479,rotom,rotom-fan,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-fan,10011,2026-07-21 11:17:17.414942+00,0.0.0-dev
rotom-mow,479,rotom,rotom-mow,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-mow,10012,2026-07-21 11:17:17.414942+00,0.0.0-dev
castform-sunny,351,castform,castform-sunny,PokéAPI,https://pokeapi.co/api/v2/pokemon/castform-sunny,10013,2026-07-21 11:17:17.414942+00,0.0.0-dev
castform-rainy,351,castform,castform-rainy,PokéAPI,https://pokeapi.co/api/v2/pokemon/castform-rainy,10014,2026-07-21 11:17:17.414942+00,0.0.0-dev
castform-snowy,351,castform,castform-snowy,PokéAPI,https://pokeapi.co/api/v2/pokemon/castform-snowy,10015,2026-07-21 11:17:17.414942+00,0.0.0-dev
basculin-blue-striped,550,basculin,basculin-blue-striped,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-blue-striped,10016,2026-07-21 11:17:17.414942+00,0.0.0-dev
darmanitan-zen,555,darmanitan,darmanitan-zen,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-zen,10017,2026-07-21 11:17:17.414942+00,0.0.0-dev
meloetta-pirouette,648,meloetta,meloetta-pirouette,PokéAPI,https://pokeapi.co/api/v2/pokemon/meloetta-pirouette,10018,2026-07-21 11:17:17.414942+00,0.0.0-dev
tornadus-therian,641,tornadus,tornadus-therian,PokéAPI,https://pokeapi.co/api/v2/pokemon/tornadus-therian,10019,2026-07-21 11:17:17.414942+00,0.0.0-dev
thundurus-therian,642,thundurus,thundurus-therian,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-therian,10020,2026-07-21 11:17:17.414942+00,0.0.0-dev
landorus-therian,645,landorus,landorus-therian,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-therian,10021,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyurem-black,646,kyurem,kyurem-black,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem-black,10022,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyurem-white,646,kyurem,kyurem-white,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem-white,10023,2026-07-21 11:17:17.414942+00,0.0.0-dev
keldeo-resolute,647,keldeo,keldeo-resolute,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-resolute,10024,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowstic-female,678,meowstic,meowstic-female,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowstic-female,10025,2026-07-21 11:17:17.414942+00,0.0.0-dev
aegislash-blade,681,aegislash,aegislash-blade,PokéAPI,https://pokeapi.co/api/v2/pokemon/aegislash-blade,10026,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-small,710,pumpkaboo,pumpkaboo-small,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-small,10027,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-large,710,pumpkaboo,pumpkaboo-large,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-large,10028,2026-07-21 11:17:17.414942+00,0.0.0-dev
pumpkaboo-super,710,pumpkaboo,pumpkaboo-super,PokéAPI,https://pokeapi.co/api/v2/pokemon/pumpkaboo-super,10029,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-small,711,gourgeist,gourgeist-small,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-small,10030,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-large,711,gourgeist,gourgeist-large,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-large,10031,2026-07-21 11:17:17.414942+00,0.0.0-dev
gourgeist-super,711,gourgeist,gourgeist-super,PokéAPI,https://pokeapi.co/api/v2/pokemon/gourgeist-super,10032,2026-07-21 11:17:17.414942+00,0.0.0-dev
venusaur-mega,3,venusaur,venusaur-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-mega,10033,2026-07-21 11:17:17.414942+00,0.0.0-dev
charizard-mega-x,6,charizard,charizard-mega-x,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-x,10034,2026-07-21 11:17:17.414942+00,0.0.0-dev
charizard-mega-y,6,charizard,charizard-mega-y,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-mega-y,10035,2026-07-21 11:17:17.414942+00,0.0.0-dev
blastoise-mega,9,blastoise,blastoise-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/blastoise-mega,10036,2026-07-21 11:17:17.414942+00,0.0.0-dev
alakazam-mega,65,alakazam,alakazam-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/alakazam-mega,10037,2026-07-21 11:17:17.414942+00,0.0.0-dev
gengar-mega,94,gengar,gengar-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/gengar-mega,10038,2026-07-21 11:17:17.414942+00,0.0.0-dev
kangaskhan-mega,115,kangaskhan,kangaskhan-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/kangaskhan-mega,10039,2026-07-21 11:17:17.414942+00,0.0.0-dev
pinsir-mega,127,pinsir,pinsir-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/pinsir-mega,10040,2026-07-21 11:17:17.414942+00,0.0.0-dev
