pokemon_id,pokemon_name,form_name,hp,attack,defense,sp_attack,sp_defense,speed,stat_total,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
505,watchog,watchog,60,85,69,60,69,77,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/watchog,505,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
506,lillipup,lillipup,45,60,45,25,45,55,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/lillipup,506,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
507,herdier,herdier,65,80,65,35,65,60,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/herdier,507,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
508,stoutland,stoutland,85,110,90,45,90,80,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/stoutland,508,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
509,purrloin,purrloin,41,50,37,50,37,66,281,PokéAPI,https://pokeapi.co/api/v2/pokemon/purrloin,509,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
510,liepard,liepard,64,88,50,88,50,106,446,PokéAPI,https://pokeapi.co/api/v2/pokemon/liepard,510,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
511,pansage,pansage,50,53,48,53,48,64,316,PokéAPI,https://pokeapi.co/api/v2/pokemon/pansage,511,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
512,simisage,simisage,75,98,63,98,63,101,498,PokéAPI,https://pokeapi.co/api/v2/pokemon/simisage,512,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
513,pansear,pansear,50,53,48,53,48,64,316,PokéAPI,https://pokeapi.co/api/v2/pokemon/pansear,513,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
514,simisear,simisear,75,98,63,98,63,101,498,PokéAPI,https://pokeapi.co/api/v2/pokemon/simisear,514,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
515,panpour,panpour,50,53,48,53,48,64,316,PokéAPI,https://pokeapi.co/api/v2/pokemon/panpour,515,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
516,simipour,simipour,75,98,63,98,63,101,498,PokéAPI,https://pokeapi.co/api/v2/pokemon/simipour,516,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
517,munna,munna,76,25,45,67,55,24,292,PokéAPI,https://pokeapi.co/api/v2/pokemon/munna,517,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
518,musharna,musharna,116,55,85,107,95,29,487,PokéAPI,https://pokeapi.co/api/v2/pokemon/musharna,518,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
519,pidove,pidove,50,55,50,36,30,43,264,PokéAPI,https://pokeapi.co/api/v2/pokemon/pidove,519,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
520,tranquill,tranquill,62,77,62,50,42,65,358,PokéAPI,https://pokeapi.co/api/v2/pokemon/tranquill,520,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
521,unfezant,unfezant,80,115,80,65,55,93,488,PokéAPI,https://pokeapi.co/api/v2/pokemon/unfezant,521,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
522,blitzle,blitzle,45,60,32,50,32,76,295,PokéAPI,https://pokeapi.co/api/v2/pokemon/blitzle,522,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
523,zebstrika,zebstrika,75,100,63,80,63,116,497,PokéAPI,https://pokeapi.co/api/v2/pokemon/zebstrika,523,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
524,roggenrola,roggenrola,55,75,85,25,25,15,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/roggenrola,524,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
525,boldore,boldore,70,105,105,50,40,20,390,PokéAPI,https://pokeapi.co/api/v2/pokemon/boldore,525,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
526,gigalith,gigalith,85,135,130,60,80,25,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/gigalith,526,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
527,woobat,woobat,65,45,43,55,43,72,323,PokéAPI,https://pokeapi.co/api/v2/pokemon/woobat,527,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
528,swoobat,swoobat,67,57,55,77,55,114,425,PokéAPI,https://pokeapi.co/api/v2/pokemon/swoobat,528,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
529,drilbur,drilbur,60,85,40,30,45,68,328,PokéAPI,https://pokeapi.co/api/v2/pokemon/drilbur,529,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
530,excadrill,excadrill,110,135,60,50,65,88,508,PokéAPI,https://pokeapi.co/api/v2/pokemon/excadrill,530,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
531,audino,audino,103,60,86,60,86,50,445,PokéAPI,https://pokeapi.co/api/v2/pokemon/audino,531,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
532,timburr,timburr,75,80,55,25,35,35,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/timburr,532,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
533,gurdurr,gurdurr,85,105,85,40,50,40,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/gurdurr,533,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
534,conkeldurr,conkeldurr,105,140,95,55,65,45,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/conkeldurr,534,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
535,tympole,tympole,50,50,40,50,40,64,294,PokéAPI,https://pokeapi.co/api/v2/pokemon/tympole,535,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
536,palpitoad,palpitoad,75,65,55,65,55,69,384,PokéAPI,https://pokeapi.co/api/v2/pokemon/palpitoad,536,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
537,seismitoad,seismitoad,105,95,75,85,75,74,509,PokéAPI,https://pokeapi.co/api/v2/pokemon/seismitoad,537,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
538,throh,throh,120,100,85,30,85,45,465,PokéAPI,https://pokeapi.co/api/v2/pokemon/throh,538,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
539,sawk,sawk,75,125,75,30,75,85,465,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawk,539,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
540,sewaddle,sewaddle,45,53,70,40,60,42,310,PokéAPI,https://pokeapi.co/api/v2/pokemon/sewaddle,540,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
541,swadloon,swadloon,55,63,90,50,80,42,380,PokéAPI,https://pokeapi.co/api/v2/pokemon/swadloon,541,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
542,leavanny,leavanny,75,103,80,70,80,92,500,PokéAPI,https://pokeapi.co/api/v2/pokemon/leavanny,542,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
543,venipede,venipede,30,45,59,30,39,57,260,PokéAPI,https://pokeapi.co/api/v2/pokemon/venipede,543,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
544,whirlipede,whirlipede,40,55,99,40,79,47,360,PokéAPI,https://pokeapi.co/api/v2/pokemon/whirlipede,544,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
545,scolipede,scolipede,60,100,89,55,69,112,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/scolipede,545,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
546,cottonee,cottonee,40,27,60,37,50,66,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/cottonee,546,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
547,whimsicott,whimsicott,60,67,85,77,75,116,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/whimsicott,547,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
548,petilil,petilil,45,35,50,70,50,30,280,PokéAPI,https://pokeapi.co/api/v2/pokemon/petilil,548,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
549,lilligant,lilligant,70,60,75,110,75,90,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/lilligant,549,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
550,basculin,basculin-red-striped,70,92,65,80,55,98,460,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculin-red-striped,550,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
551,sandile,sandile,50,72,35,35,35,65,292,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandile,551,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
552,krokorok,krokorok,60,82,45,45,45,74,351,PokéAPI,https://pokeapi.co/api/v2/pokemon/krokorok,552,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
553,krookodile,krookodile,95,117,80,65,70,92,519,PokéAPI,https://pokeapi.co/api/v2/pokemon/krookodile,553,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
554,darumaka,darumaka,70,90,45,15,45,50,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka,554,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
555,darmanitan,darmanitan-standard,105,140,55,30,55,95,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-standard,555,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
556,maractus,maractus,75,86,67,106,67,60,461,PokéAPI,https://pokeapi.co/api/v2/pokemon/maractus,556,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
557,dwebble,dwebble,50,65,85,35,35,55,325,PokéAPI,https://pokeapi.co/api/v2/pokemon/dwebble,557,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
558,crustle,crustle,70,105,125,65,75,45,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/crustle,558,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
559,scraggy,scraggy,50,75,70,35,70,48,348,PokéAPI,https://pokeapi.co/api/v2/pokemon/scraggy,559,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
560,scrafty,scrafty,65,90,115,45,115,58,488,PokéAPI,https://pokeapi.co/api/v2/pokemon/scrafty,560,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
561,sigilyph,sigilyph,72,58,80,103,80,97,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/sigilyph,561,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
562,yamask,yamask,38,30,85,55,65,30,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask,562,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
563,cofagrigus,cofagrigus,58,50,145,95,105,30,483,PokéAPI,https://pokeapi.co/api/v2/pokemon/cofagrigus,563,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
564,tirtouga,tirtouga,54,78,103,53,45,22,355,PokéAPI,https://pokeapi.co/api/v2/pokemon/tirtouga,564,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
565,carracosta,carracosta,74,108,133,83,65,32,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/carracosta,565,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
566,archen,archen,55,112,45,74,45,70,401,PokéAPI,https://pokeapi.co/api/v2/pokemon/archen,566,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
567,archeops,archeops,75,140,65,112,65,110,567,PokéAPI,https://pokeapi.co/api/v2/pokemon/archeops,567,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
568,trubbish,trubbish,50,50,62,40,62,65,329,PokéAPI,https://pokeapi.co/api/v2/pokemon/trubbish,568,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
569,garbodor,garbodor,80,95,82,60,82,75,474,PokéAPI,https://pokeapi.co/api/v2/pokemon/garbodor,569,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
570,zorua,zorua,40,65,40,80,40,65,330,PokéAPI,https://pokeapi.co/api/v2/pokemon/zorua,570,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
571,zoroark,zoroark,60,105,60,120,60,105,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/zoroark,571,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
572,minccino,minccino,55,50,40,40,40,75,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/minccino,572,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
573,cinccino,cinccino,75,95,60,65,60,115,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/cinccino,573,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
574,gothita,gothita,45,30,50,55,65,45,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothita,574,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
575,gothorita,gothorita,60,45,70,75,85,55,390,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothorita,575,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
576,gothitelle,gothitelle,70,55,95,95,110,65,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/gothitelle,576,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
577,solosis,solosis,45,30,40,105,50,20,290,PokéAPI,https://pokeapi.co/api/v2/pokemon/solosis,577,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
578,duosion,duosion,65,40,50,125,60,30,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/duosion,578,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
579,reuniclus,reuniclus,110,65,75,125,85,30,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/reuniclus,579,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
580,ducklett,ducklett,62,44,50,44,50,55,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/ducklett,580,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
581,swanna,swanna,75,87,63,87,63,98,473,PokéAPI,https://pokeapi.co/api/v2/pokemon/swanna,581,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
582,vanillite,vanillite,36,50,50,65,60,44,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillite,582,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
583,vanillish,vanillish,51,65,65,80,75,59,395,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanillish,583,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
584,vanilluxe,vanilluxe,71,95,85,110,95,79,535,PokéAPI,https://pokeapi.co/api/v2/pokemon/vanilluxe,584,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
585,deerling,deerling,60,60,50,40,50,75,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/deerling,585,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
586,sawsbuck,sawsbuck,80,100,70,60,70,95,475,PokéAPI,https://pokeapi.co/api/v2/pokemon/sawsbuck,586,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
587,emolga,emolga,55,75,60,75,60,103,428,PokéAPI,https://pokeapi.co/api/v2/pokemon/emolga,587,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
588,karrablast,karrablast,50,75,45,40,45,60,315,PokéAPI,https://pokeapi.co/api/v2/pokemon/karrablast,588,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
589,escavalier,escavalier,70,135,105,60,105,20,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/escavalier,589,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
590,foongus,foongus,69,55,45,55,55,15,294,PokéAPI,https://pokeapi.co/api/v2/pokemon/foongus,590,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
591,amoonguss,amoonguss,114,85,70,85,80,30,464,PokéAPI,https://pokeapi.co/api/v2/pokemon/amoonguss,591,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
592,frillish,frillish-male,55,40,50,65,85,40,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/frillish-male,592,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
593,jellicent,jellicent-male,100,60,70,85,105,60,480,PokéAPI,https://pokeapi.co/api/v2/pokemon/jellicent-male,593,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
594,alomomola,alomomola,165,75,80,40,45,65,470,PokéAPI,https://pokeapi.co/api/v2/pokemon/alomomola,594,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
595,joltik,joltik,50,47,50,57,50,65,319,PokéAPI,https://pokeapi.co/api/v2/pokemon/joltik,595,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
596,galvantula,galvantula,70,77,60,97,60,108,472,PokéAPI,https://pokeapi.co/api/v2/pokemon/galvantula,596,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
597,ferroseed,ferroseed,44,50,91,24,86,10,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferroseed,597,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
598,ferrothorn,ferrothorn,74,94,131,54,116,20,489,PokéAPI,https://pokeapi.co/api/v2/pokemon/ferrothorn,598,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
599,klink,klink,40,55,70,45,60,30,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/klink,599,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
600,klang,klang,60,80,95,70,85,50,440,PokéAPI,https://pokeapi.co/api/v2/pokemon/klang,600,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
601,klinklang,klinklang,60,100,115,70,85,90,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/klinklang,601,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
602,tynamo,tynamo,35,55,40,45,40,60,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/tynamo,602,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
603,eelektrik,eelektrik,65,85,70,75,70,40,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektrik,603,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
604,eelektross,eelektross,85,115,80,105,80,50,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/eelektross,604,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
605,elgyem,elgyem,55,55,55,85,55,30,335,PokéAPI,https://pokeapi.co/api/v2/pokemon/elgyem,605,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
606,beheeyem,beheeyem,75,75,75,125,95,40,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/beheeyem,606,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
607,litwick,litwick,50,30,55,65,55,20,275,PokéAPI,https://pokeapi.co/api/v2/pokemon/litwick,607,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
608,lampent,lampent,60,40,60,95,60,55,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/lampent,608,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
609,chandelure,chandelure,60,55,90,145,90,80,520,PokéAPI,https://pokeapi.co/api/v2/pokemon/chandelure,609,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
610,axew,axew,46,87,60,30,40,57,320,PokéAPI,https://pokeapi.co/api/v2/pokemon/axew,610,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
611,fraxure,fraxure,66,117,70,40,50,67,410,PokéAPI,https://pokeapi.co/api/v2/pokemon/fraxure,611,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
612,haxorus,haxorus,76,147,90,60,70,97,540,PokéAPI,https://pokeapi.co/api/v2/pokemon/haxorus,612,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
613,cubchoo,cubchoo,55,70,40,60,40,40,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/cubchoo,613,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
614,beartic,beartic,95,130,80,70,80,50,505,PokéAPI,https://pokeapi.co/api/v2/pokemon/beartic,614,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
615,cryogonal,cryogonal,80,50,50,95,135,105,515,PokéAPI,https://pokeapi.co/api/v2/pokemon/cryogonal,615,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
616,shelmet,shelmet,50,40,85,40,65,25,305,PokéAPI,https://pokeapi.co/api/v2/pokemon/shelmet,616,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
617,accelgor,accelgor,80,70,40,100,60,145,495,PokéAPI,https://pokeapi.co/api/v2/pokemon/accelgor,617,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
618,stunfisk,stunfisk,109,66,84,81,99,32,471,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk,618,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
619,mienfoo,mienfoo,45,85,50,55,50,65,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienfoo,619,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
620,mienshao,mienshao,65,125,60,95,60,105,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/mienshao,620,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
621,druddigon,druddigon,77,120,90,60,90,48,485,PokéAPI,https://pokeapi.co/api/v2/pokemon/druddigon,621,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
622,golett,golett,59,74,50,35,50,35,303,PokéAPI,https://pokeapi.co/api/v2/pokemon/golett,622,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
623,golurk,golurk,89,124,80,55,80,55,483,PokéAPI,https://pokeapi.co/api/v2/pokemon/golurk,623,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
624,pawniard,pawniard,45,85,70,40,40,60,340,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawniard,624,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
625,bisharp,bisharp,65,125,100,60,70,70,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/bisharp,625,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
626,bouffalant,bouffalant,95,110,95,40,95,55,490,PokéAPI,https://pokeapi.co/api/v2/pokemon/bouffalant,626,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
627,rufflet,rufflet,70,83,50,37,50,60,350,PokéAPI,https://pokeapi.co/api/v2/pokemon/rufflet,627,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
628,braviary,braviary,100,123,75,57,75,80,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/braviary,628,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
629,vullaby,vullaby,70,55,75,45,65,60,370,PokéAPI,https://pokeapi.co/api/v2/pokemon/vullaby,629,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
630,mandibuzz,mandibuzz,110,65,105,55,95,80,510,PokéAPI,https://pokeapi.co/api/v2/pokemon/mandibuzz,630,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
631,heatmor,heatmor,85,97,66,105,66,65,484,PokéAPI,https://pokeapi.co/api/v2/pokemon/heatmor,631,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
632,durant,durant,58,109,112,48,48,109,484,PokéAPI,https://pokeapi.co/api/v2/pokemon/durant,632,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
633,deino,deino,52,65,50,45,50,38,300,PokéAPI,https://pokeapi.co/api/v2/pokemon/deino,633,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
634,zweilous,zweilous,72,85,70,65,70,58,420,PokéAPI,https://pokeapi.co/api/v2/pokemon/zweilous,634,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
635,hydreigon,hydreigon,92,105,90,125,90,98,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydreigon,635,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
636,larvesta,larvesta,55,85,55,50,55,60,360,PokéAPI,https://pokeapi.co/api/v2/pokemon/larvesta,636,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
637,volcarona,volcarona,85,60,65,135,105,100,550,PokéAPI,https://pokeapi.co/api/v2/pokemon/volcarona,637,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
638,cobalion,cobalion,91,90,129,90,72,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/cobalion,638,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
639,terrakion,terrakion,91,129,90,72,90,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/terrakion,639,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
640,virizion,virizion,91,90,72,90,129,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/virizion,640,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
641,tornadus,tornadus-incarnate,79,115,70,125,80,111,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/tornadus-incarnate,641,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
642,thundurus,thundurus-incarnate,79,115,70,125,80,111,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/thundurus-incarnate,642,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
643,reshiram,reshiram,100,120,100,150,120,90,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/reshiram,643,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
644,zekrom,zekrom,100,150,120,120,100,90,680,PokéAPI,https://pokeapi.co/api/v2/pokemon/zekrom,644,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
645,landorus,landorus-incarnate,89,125,90,115,80,101,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/landorus-incarnate,645,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
646,kyurem,kyurem,125,130,90,130,90,95,660,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyurem,646,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
647,keldeo,keldeo-ordinary,91,72,90,129,90,108,580,PokéAPI,https://pokeapi.co/api/v2/pokemon/keldeo-ordinary,647,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
648,meloetta,meloetta-aria,100,77,77,128,128,90,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/meloetta-aria,648,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
649,genesect,genesect,71,120,95,120,95,99,600,PokéAPI,https://pokeapi.co/api/v2/pokemon/genesect,649,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
650,chespin,chespin,56,61,65,48,45,38,313,PokéAPI,https://pokeapi.co/api/v2/pokemon/chespin,650,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
651,quilladin,quilladin,61,78,95,56,58,57,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/quilladin,651,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
652,chesnaught,chesnaught,88,107,122,74,75,64,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/chesnaught,652,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
653,fennekin,fennekin,40,45,40,62,60,60,307,PokéAPI,https://pokeapi.co/api/v2/pokemon/fennekin,653,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
654,braixen,braixen,59,59,58,90,70,73,409,PokéAPI,https://pokeapi.co/api/v2/pokemon/braixen,654,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
655,delphox,delphox,75,69,72,114,100,104,534,PokéAPI,https://pokeapi.co/api/v2/pokemon/delphox,655,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
656,froakie,froakie,41,56,40,62,44,71,314,PokéAPI,https://pokeapi.co/api/v2/pokemon/froakie,656,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
657,frogadier,frogadier,54,63,52,83,56,97,405,PokéAPI,https://pokeapi.co/api/v2/pokemon/frogadier,657,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
658,greninja,greninja,72,95,67,103,71,122,530,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja,658,2026-07-18T17:21:32.693897+00:00,0.0.0-dev
